gap_id,side,num_samples,vector_rmse,mean_vector_error,median_vector_error,max_vector_error
966,left,275,0.5588537434069587,0.5220048761749999,0.5496732983461978,0.9433902656546225
283,left,175,0.5571909843009499,0.5175839912000602,0.49987479591135403,0.9735979438208314
404,left,278,0.5542929736851462,0.5113451900208931,0.4970506584246773,0.9959362197319351
1105,left,202,0.5538904093954227,0.524136361721082,0.4989980743937987,1.029219064183938
743,left,229,0.5533206515176944,0.5019988306219813,0.45294857997686483,1.160640263060889
101,right,127,0.5528999114185968,0.46756621660316655,0.4754349535940644,1.3112169411498733
893,left,78,0.5510699598806204,0.477680572160895,0.39872602746709895,1.4304146244670215
187,left,4,0.5506311551220593,0.543217207684665,0.5490706105440462,0.6625008583675277
74,left,167,0.5488044681136927,0.5371455405791113,0.5434838807684659,0.9236331190215984
1042,left,6,0.5483688308008625,0.5419889021485024,0.5396845943203248,0.6677624007213369
419,left,22,0.5477143266739264,0.4821162317371318,0.46100219824190414,1.131421210534669
346,right,41,0.5428340382207718,0.46908569406122747,0.5229430323482389,1.1078149000753443
400,left,8,0.5426195976823546,0.5258101853946744,0.5033210938276935,0.7881536020160725
1086,left,324,0.536337301650896,0.44079785356500484,0.3762082813318416,1.1523765111508346
202,right,235,0.536172725102501,0.5097506955171605,0.5252427825096373,0.8105780680772992
240,right,96,0.5334195204050279,0.498678940506819,0.5657026741328454,0.7458730698913403
420,right,22,0.5324801663467275,0.4690617066430649,0.4229198072067274,1.2467383761462707
342,right,154,0.5324143798725838,0.47424095277988576,0.4438385881259774,1.2594497278987022
810,right,201,0.5316421509479469,0.5091012616693112,0.5224382726259673,1.1017679725747413
278,right,43,0.5298710241631249,0.4961942236317814,0.49011019573786646,0.8439743268059762
942,left,179,0.5260944260692827,0.4581445891277814,0.3723434257726742,1.088386428649623
559,right,45,0.5247438136234809,0.48073170252915326,0.44834784903050606,0.8591834233647023
744,right,229,0.5237229272158646,0.47280237173545075,0.40984104021203455,1.047362920554797
971,right,290,0.5236794292235828,0.4899444754282784,0.49744831634311504,1.0682152683350696
48,left,9,0.5231535414958847,0.4235417885234181,0.260983981581428,0.9254991963232659
203,left,8,0.521822895619205,0.5211458739792303,0.5194441025661495,0.5675901113551068
1007,left,95,0.5207117607497745,0.5008619947727647,0.5481282204507835,0.6870333604699634
288,right,33,0.5164904628949771,0.4672771778677937,0.3308904988892029,0.9037284223609121
822,left,52,0.5152216321963303,0.48698301660737897,0.4550608213776769,0.927676223600462
1130,right,259,0.5128225514694189,0.46511971103628447,0.4782405838564008,0.9065040167288078
1079,right,271,0.5126782613087648,0.5005253083772633,0.48991362914992215,0.7994579029325544
791,left,186,0.5122091792565483,0.3621673328483713,0.18974392698599826,1.4075010913030388
252,right,201,0.5115695446552012,0.470299909789271,0.42053523370150736,1.7336116237382775
239,left,20,0.5109543081472565,0.4848722743272093,0.46895281598067495,0.7549216535090638
939,right,54,0.5103911839244807,0.4975272920841649,0.511201784950981,0.7241004303689289
823,right,52,0.5102014108018011,0.4925043001884938,0.48241521932885023,0.9959701483879873
888,left,58,0.5073303932235176,0.4686604449613132,0.5554791906732564,0.830033582921106
246,right,106,0.5066781202311235,0.42605938327625004,0.4989450160919606,0.9231255444065853
1156,right,35,0.5060706411451193,0.4904563219504972,0.4621915039576714,0.771666329123268
377,right,21,0.5060021933036007,0.49373842941920854,0.5279471179904669,0.694344109714337
818,right,85,0.5058197669378613,0.4693470007024381,0.41507741146808125,0.8670317839231001
1083,right,256,0.504868366173959,0.4841479943670314,0.48193290271839573,0.817768200732146
76,right,167,0.5027194815897608,0.4741817154698603,0.4451486655049639,1.0333521745621919
465,left,58,0.5016343629764217,0.47154802490762415,0.4627985924333933,0.8160730672451815
1164,left,17,0.5005858364638427,0.46660130011603257,0.510551208457479,0.7021410777014692
767,left,297,0.5000190720268852,0.4430412668351205,0.3975719653519576,1.3019086121484218
991,right,65,0.49733659700749655,0.4904182568506335,0.4834906202363986,0.687471695660097
970,left,290,0.49589644422528273,0.4486701519078071,0.44306986718951336,1.0780932282600768
415,left,56,0.4957466058121082,0.4425180036777857,0.40121687059300226,0.7650878467011706
640,right,166,0.49378138264077925,0.4353354402061708,0.4246868874780877,0.8900077318250539
381,right,341,0.4928465865058802,0.4278848447345385,0.4159266712403284,0.9705409452805462
1087,right,324,0.49263515521460705,0.39858333846956656,0.3199707381853921,1.1886756210365064
461,right,36,0.4925389813526537,0.45519862848655596,0.4101039642984508,0.917096699291132
90,left,189,0.48985362758418893,0.35032875657830387,0.15085673508296643,1.2090593203998876
975,left,22,0.48613106017571117,0.4532855943100527,0.4701786735899851,0.7492911244201784
341,left,50,0.4821681265767218,0.42834373260096426,0.4199132702862247,1.046946214702764
795,left,300,0.48146442479130486,0.4211175736265421,0.3963323263434575,0.945056582065552
1082,left,360,0.48018231399028916,0.4421540223813079,0.4482903476685053,1.0656667133921154
127,right,51,0.4801712771703232,0.4731109755793146,0.4670783921339724,0.6259201072156862
543,right,21,0.47936048392447655,0.46831518066571975,0.45884026341930184,0.7060222915907636
318,right,107,0.4779259171221855,0.39814680501062855,0.40907289092947174,1.0326883189498977
604,left,362,0.4743850394977714,0.4589987531203099,0.4618658397587141,0.7792110655959893
802,right,108,0.47374891506915673,0.4427716778168219,0.4488620025963985,0.9299356439546433
359,left,135,0.4736326438790895,0.41431752680423617,0.3615243490996383,1.025636743075095
1126,left,51,0.4729944648018524,0.44883667184010334,0.4394754266720765,0.8972885007036927
800,right,91,0.4724521172729841,0.4516100578994641,0.49478115184057464,0.68429309233755
1003,right,107,0.47147337543139056,0.4499129464428678,0.4342263113973272,0.8557349811573022
900,left,189,0.4708751642537742,0.455731716415561,0.45186362818659437,0.7653483173294997
1118,left,89,0.4697852417241703,0.4572035446465928,0.4336399435762706,0.701736979014792
1168,right,95,0.4685371463888956,0.435127966412593,0.492827797795792,0.7204994639286946
25,right,144,0.46470400991743016,0.43513552340684775,0.46694606461443283,0.8211871123007297
1095,right,9,0.4634654742036823,0.4623543574961963,0.4583707414147591,0.5080522824945103
168,left,129,0.46178714220027384,0.42609578099316525,0.3956223150922949,0.9769964279035843
416,right,163,0.46089407925420606,0.385446009767683,0.3216769360383334,1.4322306183228721
1078,left,271,0.4571328529518713,0.43526148127376324,0.42720735242944274,0.8665834204220021
724,right,64,0.456612514327645,0.41548415194929605,0.4281732422953727,0.751194807529621
139,right,200,0.45631325432219866,0.41875694017881476,0.4467377681014765,0.9006755277610545
659,right,2,0.45473132166266345,0.4366676607122344,0.4366676607122344,0.5635610371712824
780,left,26,0.4541818311983431,0.4261354076231394,0.39688698786038734,0.8520684406716765
287,left,33,0.4532741654614296,0.4138624300911085,0.4067527006995115,0.6811779541629983
1074,left,482,0.4523114449455225,0.4062799947094483,0.37909428552507873,1.061876382108982
752,left,104,0.450292890808518,0.39603688698122647,0.4024008576689973,0.8294421714878788
606,right,362,0.44982651707365817,0.4265622128097423,0.4333039613596945,0.8994349885144176
7,left,511,0.4494390341657568,0.39898377983385475,0.39410567389829104,0.9295802528770104
1163,right,17,0.44810125726702577,0.44167993964730495,0.44815685337597455,0.5760410187723558
1106,right,202,0.4478645445303058,0.4007190841491963,0.3389724618600918,1.5510497381383668
819,right,8,0.4476941855032827,0.40615536627725074,0.44877994901933843,0.6025108734873399
1022,right,81,0.4468154171416314,0.4171352762074097,0.3888325771414209,0.7844810096172412
345,left,213,0.44572635922204223,0.38901796714948067,0.3416719270358677,1.148068475892041
13,left,101,0.4450174235951709,0.398918853367589,0.32751055848484123,0.8257196588166955
735,left,97,0.4444597347666276,0.42662626297817974,0.4550845037546622,0.6443810063513263
756,right,75,0.4426734542907995,0.4166104688604682,0.39433938164863397,0.7613905576992293
284,right,175,0.44108596167396125,0.40707112654507843,0.44536827980562466,0.9317866232403593
623,left,14,0.440036984940484,0.4351189016999982,0.42996300986572455,0.5606468522719504
904,left,96,0.43794284585631,0.4297134056041812,0.4205464514119813,0.7353925713674546
927,left,326,0.4367132232368707,0.4135329029693953,0.40962981268230736,0.758691414516083
837,right,61,0.4364872687577198,0.3545843145567204,0.3115536276919291,0.9677986948411159
1109,left,71,0.4349765916657443,0.4155912526225261,0.4282983771785636,0.6811272925580876
943,right,179,0.43324840851075935,0.3995695569913784,0.402652723943118,0.7550591044658257
320,right,283,0.43308106006516395,0.4105574963643164,0.4346956704932019,0.7578052376354593
687,left,4,0.43265948331341286,0.39713924040234927,0.38729297396567763,0.6183536772709199
817,left,102,0.4323341214176086,0.40231212250327936,0.43056719315431646,0.6723500823166135
648,left,47,0.4318706093783819,0.41939094033837504,0.41806337503577046,0.679777696547565
1067,right,459,0.43109316871617676,0.39923982646245154,0.3840511799904372,0.8754612123336674
740,right,67,0.43084053511104914,0.3996882262332641,0.3305383660833776,0.8330729315208931
824,left,75,0.4289886165560417,0.3835366046729984,0.3799681496861206,0.7376550465548277
490,left,226,0.42841021243384736,0.36301022358445667,0.2820462706000748,0.940544157274926
849,right,4,0.4283837699945486,0.42622584374426764,0.4440544616449526,0.4626317018423674
675,left,11,0.42682708632747524,0.4193451524503978,0.44991870444945564,0.5026750287634694
235,left,163,0.42670747085727107,0.39186769604957783,0.3775652156288106,0.87326500140159
748,right,190,0.4263560139779072,0.34281757353101333,0.27090294580693586,1.4824073875414316
739,left,67,0.42554107064895696,0.3762732682855648,0.34080599590563565,0.8420696961592
464,right,58,0.42539523584042066,0.386452079609704,0.34925613571877234,0.9787723432176245
950,left,82,0.42480847524013554,0.37746273735703706,0.32923837630426134,1.0622909845184672
605,left,16,0.42403969748150816,0.3573906372225449,0.35323457650815526,0.6859980517796317
1035,right,393,0.4235685779097214,0.367392987236077,0.33001838917870074,0.9249346730859975
946,left,47,0.42328933256750634,0.40907872296489667,0.43308635708361704,0.6419863799113658
813,left,225,0.4225684828257147,0.3672505382673097,0.32376197397937584,1.1105226718907393
915,right,380,0.4213696575228265,0.38734789856334545,0.38605124323178275,0.8578582668570643
796,right,183,0.42092511547252887,0.36755565107017824,0.37821186678433144,0.7059451673269178
460,left,36,0.42085118729954396,0.3747111140917878,0.39969326056580406,0.9946962958604335
405,right,14,0.4198718260902098,0.40220820909124433,0.3730005594071695,0.6032680890820767
115,right,69,0.4184761081058892,0.3994880527254953,0.38687478037447737,0.7792596163070276
913,left,444,0.41712389710354586,0.3735819864742351,0.3714239157269419,0.9365607994863723
722,left,64,0.4163931485795973,0.31737590385969033,0.23845353024629684,1.1936329110558546
779,right,26,0.4136335492330993,0.36327249856443383,0.4108143506151039,0.8555878214007191
360,right,135,0.4085358642571465,0.3638204460481265,0.30823403773893326,1.2544146803735494
1043,right,6,0.4079075157710892,0.40248966569347416,0.3763733776165329,0.5356213885441393
483,right,91,0.4074092719643571,0.39285010792939085,0.41937322915098707,0.6056730824406948
138,left,39,0.40613365465101575,0.39051474402937636,0.3583829393828442,0.7048193810502027
492,left,272,0.40506082154961737,0.3464663025114071,0.32094984745354316,0.913719231482733
1075,right,482,0.40455135547014826,0.3674640113255286,0.36114620099758177,1.1350222792957445
24,left,145,0.40435764190998347,0.36360400339917537,0.3218382481524691,0.8361273894512855
