session_id,run_id,time,gap_id,side,x,y,vx,vy,ns
dgap_26-05-05_13-04-27,0,7.565000,10,left,2.802515,-2.742851,-0.375210,0.325357,simp
dgap_26-05-05_13-04-27,0,7.565000,8,right,4.124031,-1.832088,-0.150664,0.147163,simp
dgap_26-05-05_13-04-27,0,7.600000,10,left,2.791192,-2.731769,-0.399263,0.352403,simp
dgap_26-05-05_13-04-27,0,7.600000,8,right,4.118843,-1.829783,-0.146606,0.137929,simp
dgap_26-05-05_13-04-27,0,7.645000,10,left,2.786954,-2.727622,-0.417680,0.373880,simp
dgap_26-05-05_13-04-27,0,7.645000,8,right,4.113071,-1.827219,-0.142439,0.128750,simp
dgap_26-05-05_13-04-27,0,7.685000,10,left,2.783943,-2.724675,-0.430762,0.390062,simp
dgap_26-05-05_13-04-27,0,7.685000,8,right,4.101744,-1.822187,-0.139253,0.120153,simp
dgap_26-05-05_13-04-27,0,7.725000,10,left,2.780932,-2.721728,-0.439043,0.401455,simp
dgap_26-05-05_13-04-27,0,7.725000,8,right,4.084247,-1.814414,-0.138114,0.112648,simp
dgap_26-05-05_13-04-27,0,7.765000,10,left,2.777921,-2.718781,-0.443032,0.408542,simp
dgap_26-05-05_13-04-27,0,7.765000,8,right,4.060987,-1.804081,-0.139872,0.106644,simp
dgap_26-05-05_13-04-27,0,7.800000,10,left,2.774911,-2.715835,-0.443207,0.411782,simp
dgap_26-05-05_13-04-27,0,7.800000,8,right,4.032468,-1.791411,-0.145157,0.102447,simp
dgap_26-05-05_13-04-27,0,7.845000,10,left,2.771901,-2.712889,-0.440021,0.411607,simp
dgap_26-05-05_13-04-27,0,7.845000,8,right,3.999079,-1.776578,-0.154426,0.100281,simp
dgap_26-05-05_13-04-27,0,7.885000,10,left,2.768892,-2.709944,-0.433898,0.408425,simp
dgap_26-05-05_13-04-27,0,7.885000,8,right,4.052766,-1.741083,-0.150766,0.103804,simp
dgap_26-05-05_13-04-27,0,7.920000,10,left,2.797629,-2.806242,-0.419266,0.383961,simp
dgap_26-05-05_13-04-27,0,7.925000,8,right,3.988306,-1.713390,-0.157951,0.110846,simp
dgap_26-05-05_13-04-27,0,7.965000,10,left,2.789989,-2.798578,-0.404085,0.360474,simp
dgap_26-05-05_13-04-27,0,7.965000,8,right,3.937870,-1.691723,-0.172002,0.119803,simp
dgap_26-05-05_13-04-27,0,8.005000,10,left,2.785200,-2.793775,-0.387998,0.337486,simp
dgap_26-05-05_13-04-27,0,8.005000,8,right,3.894852,-1.673242,-0.190601,0.129781,simp
dgap_26-05-05_13-04-27,0,8.040000,10,left,2.780706,-2.789268,-0.371180,0.315057,simp
dgap_26-05-05_13-04-27,0,8.040000,8,right,3.860031,-1.658283,-0.211526,0.139922,simp
dgap_26-05-05_13-04-27,0,8.080000,10,left,2.776362,-2.784910,-0.353815,0.293260,simp
dgap_26-05-05_13-04-27,0,8.085000,8,right,3.930126,-1.631451,-0.214626,0.152360,simp
dgap_26-05-05_13-04-27,0,8.125000,10,left,2.772220,-2.780755,-0.336062,0.272145,simp
dgap_26-05-05_13-04-27,0,8.125000,14,right,2.926356,-2.120630,0.000000,-0.000000,simp
dgap_26-05-05_13-04-27,0,8.165000,10,left,2.768180,-2.776703,-0.318082,0.251772,simp
dgap_26-05-05_13-04-27,0,8.165000,14,right,2.903523,-2.104083,-0.000000,-0.000000,simp
dgap_26-05-05_13-04-27,0,8.200000,10,left,2.764189,-2.772700,-0.300027,0.232196,simp
dgap_26-05-05_13-04-27,0,8.200000,14,right,2.890070,-2.094334,-0.005366,0.003738,simp
dgap_26-05-05_13-04-27,0,8.240000,10,left,2.759307,-2.767802,-0.282209,0.213637,simp
dgap_26-05-05_13-04-27,0,8.240000,14,right,2.885096,-2.090730,-0.012628,0.008640,simp
dgap_26-05-05_13-04-27,0,8.285000,10,left,2.746050,-2.754504,-0.266307,0.197691,simp
dgap_26-05-05_13-04-27,0,8.285000,14,right,2.881567,-2.088173,-0.019776,0.013229,simp
dgap_26-05-05_13-04-27,0,8.325000,10,left,2.723757,-2.732142,-0.253911,0.185871,simp
dgap_26-05-05_13-04-27,0,8.325000,14,right,2.878041,-2.085617,-0.025923,0.016894,simp
dgap_26-05-05_13-04-27,0,8.365000,10,left,2.693176,-2.701467,-0.246253,0.179336,simp
dgap_26-05-05_13-04-27,0,8.365000,14,right,2.874515,-2.083062,-0.030550,0.019335,simp
dgap_26-05-05_13-04-27,0,8.400000,10,left,2.654772,-2.662946,-0.244295,0.178979,simp
dgap_26-05-05_13-04-27,0,8.405000,14,right,2.871007,-2.080520,-0.033502,0.020529,simp
dgap_26-05-05_13-04-27,0,8.445000,10,left,2.608765,-2.616797,-0.248803,0.185500,simp
dgap_26-05-05_13-04-27,0,8.445000,14,right,2.867478,-2.077963,-0.034970,0.020691,simp
dgap_26-05-05_13-04-27,0,8.480000,10,left,2.555310,-2.563177,-0.260372,0.199436,simp
dgap_26-05-05_13-04-27,0,8.480000,15,right,3.813994,-1.583243,0.000000,0.000000,simp
dgap_26-05-05_13-04-27,0,8.525000,10,left,2.496348,-2.504033,-0.279110,0.220838,simp
dgap_26-05-05_13-04-27,0,8.525000,15,right,3.808916,-1.581135,0.000000,0.000000,simp
dgap_26-05-05_13-04-27,0,8.560000,10,left,2.439896,-2.447408,-0.303552,0.248183,simp
dgap_26-05-05_13-04-27,0,8.560000,15,right,3.800869,-1.577795,-0.001590,0.000135,simp
dgap_26-05-05_13-04-27,0,8.600000,10,left,2.387716,-2.395067,-0.332033,0.279756,simp
dgap_26-05-05_13-04-27,0,8.600000,15,right,3.795900,-1.575732,-0.004390,0.000041,simp
dgap_26-05-05_13-04-27,0,8.645000,10,left,2.358613,-2.424785,-0.359528,0.299408,simp
dgap_26-05-05_13-04-27,0,8.645000,15,right,3.791001,-1.573698,-0.008248,-0.000416,simp
dgap_26-05-05_13-04-27,0,8.685000,10,left,2.316647,-2.381642,-0.388362,0.322091,simp
dgap_26-05-05_13-04-27,0,8.685000,15,right,3.786139,-1.571680,-0.012847,-0.001254,simp
dgap_26-05-05_13-04-27,0,8.725000,10,left,2.285761,-2.349890,-0.416078,0.345134,simp
dgap_26-05-05_13-04-27,0,8.725000,15,right,3.781300,-1.569671,-0.017742,-0.002399,simp
dgap_26-05-05_13-04-27,0,8.760000,10,left,2.264345,-2.327873,-0.440824,0.366494,simp
dgap_26-05-05_13-04-27,0,8.760000,15,right,3.776510,-1.567683,-0.022464,-0.003732,simp
dgap_26-05-05_13-04-27,0,8.805000,10,left,2.251881,-2.315058,-0.461087,0.384483,simp
dgap_26-05-05_13-04-27,0,8.805000,15,right,3.771764,-1.565713,-0.026671,-0.005128,simp
dgap_26-05-05_13-04-27,0,8.840000,10,left,2.247305,-2.310354,-0.475765,0.397844,simp
dgap_26-05-05_13-04-27,0,8.840000,15,right,3.766735,-1.563625,-0.030460,-0.006381,simp
dgap_26-05-05_13-04-27,0,8.880000,10,left,2.244078,-2.307037,-0.485160,0.406765,simp
dgap_26-05-05_13-04-27,0,8.880000,15,right,3.757024,-1.559594,-0.037322,-0.005970,simp
dgap_26-05-05_13-04-27,0,8.925000,10,left,2.240875,-2.303744,-0.489823,0.411705,simp
dgap_26-05-05_13-04-27,0,8.925000,15,right,3.741348,-1.553087,-0.050048,-0.002731,simp
dgap_26-05-05_13-04-27,0,8.960000,10,left,2.237657,-2.300435,-0.490286,0.413100,simp
dgap_26-05-05_13-04-27,0,8.965000,15,right,3.720062,-1.544250,-0.069582,0.003690,simp
dgap_26-05-05_13-04-27,0,9.000000,10,left,2.234449,-2.297137,-0.487042,0.411360,simp
dgap_26-05-05_13-04-27,0,9.000000,15,right,3.776049,-1.513335,-0.046435,0.025063,simp
dgap_26-05-05_13-04-27,0,9.045000,10,left,2.231257,-2.293856,-0.480552,0.406868,simp
dgap_26-05-05_13-04-27,0,9.045000,15,right,3.728287,-1.494193,-0.053403,0.048783,simp
dgap_26-05-05_13-04-27,0,9.080000,10,left,2.228069,-2.290578,-0.471251,0.399983,simp
dgap_26-05-05_13-04-27,0,9.080000,15,right,3.681087,-1.475276,-0.079482,0.073052,simp
dgap_26-05-05_13-04-27,0,9.125000,10,left,2.224878,-2.287298,-0.459543,0.391042,simp
dgap_26-05-05_13-04-27,0,9.125000,18,right,2.614090,-1.845750,0.000000,0.000000,simp
dgap_26-05-05_13-04-27,0,9.165000,10,left,2.215616,-2.277777,-0.446941,0.381529,simp
dgap_26-05-05_13-04-27,0,9.165000,18,right,2.537613,-1.791751,-0.000000,-0.000000,simp
dgap_26-05-05_13-04-27,0,9.200000,10,left,2.212451,-2.274522,-0.432503,0.370405,simp
dgap_26-05-05_13-04-27,0,9.200000,18,right,2.474550,-1.747224,-0.025573,0.017883,simp
dgap_26-05-05_13-04-27,0,9.245000,10,left,2.209282,-2.271265,-0.416554,0.357947,simp
dgap_26-05-05_13-04-27,0,9.245000,18,right,2.421757,-1.709948,-0.079696,0.055684,simp
dgap_26-05-05_13-04-27,0,9.285000,10,left,2.206129,-2.268023,-0.399392,0.344404,simp
dgap_26-05-05_13-04-27,0,9.285000,18,right,2.448868,-1.684353,-0.111296,0.106558,simp
dgap_26-05-05_13-04-27,0,9.325000,10,left,2.202966,-2.264771,-0.381291,0.330008,simp
dgap_26-05-05_13-04-27,0,9.325000,18,right,2.408014,-1.656254,-0.165427,0.168527,simp
dgap_26-05-05_13-04-27,0,9.365000,10,left,2.199796,-2.261512,-0.361747,0.316033,simp
dgap_26-05-05_13-04-27,0,9.365000,18,right,2.380114,-1.637064,-0.225010,0.229343,simp
dgap_26-05-05_13-04-27,0,9.405000,10,left,2.196562,-2.258187,-0.342567,0.300462,simp
dgap_26-05-05_13-04-27,0,9.405000,18,right,2.363661,-1.625748,-0.276005,0.275607,simp
dgap_26-05-05_13-04-27,0,9.445000,10,left,2.192825,-2.254346,-0.323196,0.284757,simp
dgap_26-05-05_13-04-27,0,9.445000,18,right,2.357593,-1.621574,-0.307116,0.302200,simp
dgap_26-05-05_13-04-27,0,9.485000,10,left,2.182625,-2.243860,-0.304984,0.270351,simp
dgap_26-05-05_13-04-27,0,9.485000,18,right,2.354167,-1.619218,-0.319724,0.311588,simp
dgap_26-05-05_13-04-27,0,9.525000,10,left,2.164109,-2.224824,-0.289527,0.258739,simp
dgap_26-05-05_13-04-27,0,9.525000,18,right,2.350853,-1.616938,-0.318932,0.308661,simp
dgap_26-05-05_13-04-27,0,9.565000,10,left,2.137476,-2.197444,-0.278110,0.251290,simp
dgap_26-05-05_13-04-27,0,9.565000,18,right,2.347651,-1.614736,-0.309256,0.297817,simp
dgap_26-05-05_13-04-27,0,9.605000,10,left,2.102927,-2.161926,-0.271820,0.249098,simp
dgap_26-05-05_13-04-27,0,9.605000,18,right,2.344550,-1.612603,-0.294239,0.282385,simp
dgap_26-05-05_13-04-27,0,9.645000,10,left,2.073767,-2.185071,-0.269077,0.240550,simp
dgap_26-05-05_13-04-27,0,9.645000,18,right,2.341513,-1.610514,-0.276411,0.264702,simp
dgap_26-05-05_13-04-27,0,9.680000,10,left,2.015283,-2.123448,-0.274984,0.242385,simp
dgap_26-05-05_13-04-27,0,9.680000,18,right,2.338541,-1.608470,-0.257451,0.246280,simp
dgap_26-05-05_13-04-27,0,9.720000,10,left,1.953666,-2.058523,-0.289052,0.253981,simp
dgap_26-05-05_13-04-27,0,9.720000,18,right,2.335636,-1.606472,-0.238403,0.228043,simp
dgap_26-05-05_13-04-27,0,9.765000,10,left,1.894900,-1.996603,-0.309669,0.273530,simp
dgap_26-05-05_13-04-27,0,9.765000,18,right,2.334230,-1.605505,-0.219225,0.210062,simp
dgap_26-05-05_13-04-27,0,9.805000,10,left,1.853931,-2.002173,-0.332559,0.287272,simp
dgap_26-05-05_13-04-27,0,9.805000,18,right,2.331413,-1.603567,-0.201116,0.193199,simp
dgap_26-05-05_13-04-27,0,9.845000,10,left,1.800494,-1.944464,-0.359636,0.307645,simp
dgap_26-05-05_13-04-27,0,9.845000,18,right,2.328635,-1.601657,-0.184209,0.177504,simp
dgap_26-05-05_13-04-27,0,9.885000,10,left,1.759793,-1.900508,-0.387767,0.331199,simp
dgap_26-05-05_13-04-27,0,9.885000,18,right,2.325873,-1.599757,-0.168483,0.163048,simp
dgap_26-05-05_13-04-27,0,9.925000,10,left,1.728999,-1.867252,-0.414778,0.355331,simp
dgap_26-05-05_13-04-27,0,9.925000,18,right,2.323112,-1.597858,-0.153936,0.149736,simp
dgap_26-05-05_13-04-27,0,9.965000,10,left,1.707174,-1.843682,-0.438914,0.377973,simp
dgap_26-05-05_13-04-27,0,9.965000,18,right,2.320381,-1.595980,-0.140491,0.137484,simp
dgap_26-05-05_13-04-27,0,10.005000,10,left,1.720624,-1.904658,-0.453714,0.383259,simp
dgap_26-05-05_13-04-27,0,10.005000,18,right,2.317658,-1.594107,-0.128070,0.126206,simp
dgap_26-05-05_13-04-27,0,10.040000,10,left,1.708354,-1.891076,-0.465004,0.387209,simp
dgap_26-05-05_13-04-27,0,10.040000,18,right,2.314770,-1.592120,-0.116637,0.115846,simp
dgap_26-05-05_13-04-27,0,10.085000,10,left,1.701751,-1.883766,-0.472052,0.388776,simp
dgap_26-05-05_13-04-27,0,10.085000,18,right,2.304626,-1.585143,-0.108053,0.107660,simp
dgap_26-05-05_13-04-27,0,10.125000,10,left,1.695919,-1.877310,-0.475165,0.388070,simp
dgap_26-05-05_13-04-27,0,10.125000,18,right,2.283803,-1.570821,-0.104491,0.103118,simp
dgap_26-05-05_13-04-27,0,10.165000,10,left,1.690523,-1.871337,-0.474705,0.385275,simp
dgap_26-05-05_13-04-27,0,10.165000,18,right,2.252720,-1.549442,-0.107379,0.103182,simp
