time,gap_id,side,x,y,vx,vy,ns
15.205000,3,right,4.621923,-0.686959,0.089260,0.000251,simp
15.205000,5,left,-4.902028,-0.697816,0.125023,0.005050,simp
15.205000,9,right,2.002934,1.203391,-0.264501,-0.010238,simp
15.245000,8,left,2.226934,0.706961,-0.238467,-0.002829,simp
15.245000,3,right,4.621712,-0.686928,0.089476,0.000257,simp
15.245000,5,left,-4.902028,-0.697816,0.125606,0.005090,simp
15.245000,9,right,1.979051,1.189042,-0.267430,-0.014374,simp
15.285000,8,left,2.232636,0.708771,-0.232943,-0.002631,simp
15.285000,3,right,4.621518,-0.686899,0.089709,0.000264,simp
15.285000,5,left,-4.902008,-0.697813,0.125931,0.005091,simp
15.285000,9,right,2.007373,1.239902,-0.261933,-0.008363,simp
15.345000,8,left,2.244655,0.712587,-0.223319,-0.001721,simp
15.345000,3,right,4.621330,-0.686871,0.089956,0.000270,simp
15.345000,5,left,-4.901981,-0.697809,0.126027,0.005057,simp
15.345000,9,right,1.969899,1.216755,-0.261406,-0.007350,simp
15.375000,8,left,2.140314,0.708547,-0.231998,-0.001666,simp
15.375000,3,right,4.621137,-0.686842,0.090212,0.000277,simp
15.375000,5,left,-4.901961,-0.697806,0.125919,0.004993,simp
15.375000,9,right,1.942243,1.199673,-0.263419,-0.009611,simp
15.405000,8,left,2.137488,0.707611,-0.237683,-0.001782,simp
15.405000,3,right,4.620943,-0.686813,0.090475,0.000283,simp
15.405000,5,left,-4.901942,-0.697803,0.125633,0.004902,simp
15.405000,9,right,1.918470,1.184989,-0.266927,-0.014289,simp
15.445000,8,left,2.135463,0.706941,-0.240537,-0.001998,simp
15.445000,3,right,4.620749,-0.686784,0.090741,0.000289,simp
15.445000,5,left,-4.901922,-0.697800,0.125192,0.004788,simp
15.445000,9,right,1.896977,1.171713,-0.271296,-0.020797,simp
15.485000,8,left,2.134560,0.706642,-0.240663,-0.002231,simp
15.485000,3,right,4.620567,-0.686757,0.091010,0.000295,simp
15.485000,5,left,-4.901889,-0.697796,0.124620,0.004656,simp
15.485000,9,right,1.905843,1.209813,-0.270693,-0.019224,simp
15.540000,8,left,2.136387,0.707247,-0.237873,-0.002307,simp
15.540000,3,right,4.620391,-0.686731,0.091282,0.000301,simp
15.540000,5,left,-4.901849,-0.697790,0.123938,0.004508,simp
15.540000,9,right,1.879243,1.192928,-0.272371,-0.020865,simp
15.565000,8,left,2.141468,0.708929,-0.231923,-0.002042,simp
15.565000,3,right,4.620221,-0.686706,0.091554,0.000306,simp
15.565000,5,left,-4.901803,-0.697784,0.123166,0.004347,simp
15.565000,9,right,1.856104,1.178239,-0.275397,-0.024912,simp
15.605000,8,left,2.154607,0.713279,-0.221720,-0.000977,simp
15.605000,3,right,4.620062,-0.686682,0.091827,0.000312,simp
15.605000,5,left,-4.901744,-0.697775,0.122322,0.004176,simp
15.605000,9,right,1.898958,1.238461,-0.267198,-0.016986,simp
15.650000,8,left,2.052473,0.707586,-0.229487,-0.001100,simp
15.650000,3,right,4.619905,-0.686659,0.092100,0.000317,simp
15.650000,5,left,-4.901685,-0.697767,0.121422,0.003997,simp
15.650000,9,right,1.859013,1.212409,-0.264715,-0.014766,simp
15.685000,8,left,2.049273,0.706483,-0.234459,-0.001409,simp
15.685000,3,right,4.619758,-0.686637,0.092372,0.000322,simp
15.685000,5,left,-4.901613,-0.697756,0.120481,0.003813,simp
15.685000,9,right,1.814480,1.183366,-0.268148,-0.018152,simp
15.745000,8,left,2.048835,0.706331,-0.236409,-0.001699,simp
15.745000,3,right,4.619623,-0.686617,0.092643,0.000326,simp
15.745000,5,left,-4.901528,-0.697744,0.119514,0.003625,simp
15.745000,9,right,1.792353,1.168935,-0.272563,-0.023709,simp
15.765000,8,left,2.050016,0.706739,-0.235380,-0.001865,simp
15.765000,3,right,4.619493,-0.686598,0.092913,0.000330,simp
15.765000,5,left,-4.901436,-0.697731,0.118532,0.003436,simp
15.765000,9,right,1.820887,1.219716,-0.268298,-0.018894,simp
15.805000,8,left,2.053754,0.708028,-0.231253,-0.001757,simp
15.805000,3,right,4.619377,-0.686580,0.093182,0.000334,simp
15.805000,5,left,-4.901331,-0.697716,0.117548,0.003247,simp
15.805000,9,right,1.789335,1.198581,-0.267698,-0.018478,simp
15.845000,8,left,2.062646,0.711093,-0.223459,-0.001072,simp
15.845000,3,right,4.619248,-0.686561,0.093446,0.000338,simp
15.845000,5,left,-4.901239,-0.697703,0.116566,0.003060,simp
15.845000,9,right,1.763957,1.181582,-0.269171,-0.021164,simp
15.885000,8,left,1.970710,0.706627,-0.231422,-0.001300,simp
15.885000,3,right,4.619119,-0.686542,0.093703,0.000341,simp
15.885000,5,left,-4.901147,-0.697690,0.115593,0.002875,simp
15.890000,9,right,1.781443,1.225293,-0.264415,-0.015166,simp
15.940000,8,left,1.969390,0.706153,-0.236197,-0.001581,simp
15.940000,3,right,4.618984,-0.686522,0.093952,0.000345,simp
15.940000,5,left,-4.901062,-0.697678,0.114635,0.002694,simp
15.940000,9,right,1.746157,1.201023,-0.264111,-0.014324,simp
15.965000,8,left,1.969257,0.706105,-0.237906,-0.001826,simp
15.965000,3,right,4.618849,-0.686502,0.094191,0.000348,simp
15.965000,5,left,-4.900977,-0.697666,0.113696,0.002517,simp
15.965000,9,right,1.719523,1.182704,-0.266109,-0.016914,simp
16.005000,8,left,1.970812,0.706663,-0.236582,-0.001923,simp
16.005000,3,right,4.618726,-0.686484,0.094422,0.000351,simp
16.005000,5,left,-4.900878,-0.697652,0.112784,0.002346,simp
16.005000,9,right,1.696562,1.166911,-0.269431,-0.022034,simp
16.045000,5,left,-4.762480,-0.677951,0.137867,0.005389,simp
16.045000,3,right,4.710614,-0.700141,0.111917,-0.002702,simp
16.085000,5,left,-4.766201,-0.678480,0.158987,0.008355,simp
16.085000,3,right,4.709336,-0.699951,0.127005,-0.004914,simp
16.130000,5,left,-4.761919,-0.677871,0.177959,0.011017,simp
16.130000,3,right,4.709313,-0.699948,0.140094,-0.006828,simp
16.160000,5,left,-4.757146,-0.677191,0.194987,0.013406,simp
16.160000,3,right,4.709464,-0.699970,0.151354,-0.008470,simp
16.205000,5,left,-4.752170,-0.676483,0.210213,0.015537,simp
16.205000,3,right,4.709960,-0.700044,0.160984,-0.009866,simp
16.245000,5,left,-4.747108,-0.675762,0.223756,0.017394,simp
16.245000,3,right,4.710900,-0.700184,0.169191,-0.011055,simp
16.285000,5,left,-4.742438,-0.675098,0.235640,0.019032,simp
16.285000,3,right,4.712083,-0.700359,0.176129,-0.011999,simp
16.330000,5,left,-4.738796,-0.674579,0.245781,0.020390,simp
16.335000,3,right,4.713088,-0.700509,0.181862,-0.012763,simp
16.365000,5,left,-4.735990,-0.674180,0.254151,0.021488,simp
16.365000,3,right,4.713892,-0.700628,0.186453,-0.013345,simp
16.405000,5,left,-4.733879,-0.673879,0.260768,0.022334,simp
16.405000,3,right,4.714562,-0.700728,0.189978,-0.013762,simp
16.445000,5,left,-4.732270,-0.673650,0.265695,0.022941,simp
16.445000,3,right,4.715110,-0.700809,0.192513,-0.014028,simp
16.485000,5,left,-4.731034,-0.673474,0.269026,0.023325,simp
16.485000,3,right,4.715566,-0.700877,0.194139,-0.014159,simp
16.530000,5,left,-4.730086,-0.673339,0.270872,0.023503,simp
16.530000,3,right,4.715940,-0.700933,0.194937,-0.014169,simp
16.565000,5,left,-4.729498,-0.673256,0.271326,0.023490,simp
16.565000,3,right,4.716239,-0.700977,0.194984,-0.014071,simp
16.605000,5,left,-4.729264,-0.673222,0.270485,0.023300,simp
16.605000,3,right,4.716464,-0.701011,0.194356,-0.013878,simp
16.645000,5,left,-4.729068,-0.673194,0.268502,0.022957,simp
16.645000,3,right,4.716652,-0.701038,0.193130,-0.013603,simp
16.685000,5,left,-4.728907,-0.673171,0.265519,0.022481,simp
16.685000,3,right,4.716804,-0.701061,0.191380,-0.013257,simp
16.730000,5,left,-4.728771,-0.673152,0.261674,0.021892,simp
16.730000,3,right,4.716931,-0.701080,0.189176,-0.012852,simp
16.760000,5,left,-4.728654,-0.673135,0.257095,0.021207,simp
16.760000,3,right,4.717040,-0.701096,0.186585,-0.012398,simp
16.805000,5,left,-4.728568,-0.673123,0.251896,0.020443,simp
16.805000,3,right,4.717118,-0.701108,0.183667,-0.011903,simp
16.855000,5,left,-4.728524,-0.673117,0.246183,0.019616,simp
16.855000,3,right,4.717154,-0.701113,0.180475,-0.011376,simp
16.885000,5,left,-4.728498,-0.673113,0.240056,0.018739,simp
16.885000,3,right,4.717172,-0.701116,0.177061,-0.010826,simp
16.930000,5,left,-4.728502,-0.673114,0.233605,0.017824,simp
16.930000,3,right,4.717159,-0.701114,0.173472,-0.010258,simp
16.965000,5,left,-4.728519,-0.673116,0.226913,0.016884,simp
16.965000,3,right,4.717134,-0.701110,0.169753,-0.009680,simp
17.005000,5,left,-4.728554,-0.673121,0.220057,0.015928,simp
17.005000,3,right,4.717091,-0.701104,0.165943,-0.009097,simp
17.045000,5,left,-4.728601,-0.673128,0.213106,0.014965,simp
17.045000,3,right,4.717035,-0.701095,0.162081,-0.008514,simp
17.080000,5,left,-4.728655,-0.673135,0.206120,0.014004,simp
17.080000,3,right,4.716974,-0.701086,0.158200,-0.007935,simp
17.130000,5,left,-4.728721,-0.673145,0.199155,0.013051,simp
17.130000,3,right,4.716900,-0.701075,0.154328,-0.007364,simp
17.165000,12,left,4.911081,0.916202,0.000000,0.000000,simp
17.165000,3,right,4.716827,-0.701064,0.150495,-0.006805,simp
17.165000,5,left,-4.728786,-0.673154,0.192261,0.012113,simp
17.165000,13,right,4.899842,0.976597,0.000000,0.000000,simp
17.205000,12,left,4.924237,0.856142,0.000000,-0.000000,simp
17.205000,3,right,4.716741,-0.701052,0.146722,-0.006260,simp
17.205000,5,left,-4.728864,-0.673165,0.185478,0.011195,simp
17.205000,13,right,4.889143,1.037125,0.000000,-0.000000,simp
17.260000,12,left,4.906210,0.853007,-0.001440,-0.008771,simp
17.260000,3,right,4.716661,-0.701040,0.143031,-0.005733,simp
17.260000,5,left,-4.728936,-0.673176,0.178845,0.010301,simp
17.260000,13,right,4.868863,1.032823,-0.005189,0.006861,simp
17.285000,12,left,4.936188,0.795820,0.013203,-0.046639,simp
17.285000,3,right,4.716569,-0.701026,0.139438,-0.005223,simp
17.285000,5,left,-4.729020,-0.673187,0.172392,0.009436,simp
17.285000,13,right,4.870541,1.095928,-0.008584,0.045311,simp
17.340000,12,left,4.925807,0.794147,0.023135,-0.083878,simp
17.340000,3,right,4.716477,-0.701012,0.135958,-0.004735,simp
17.340000,5,left,-4.729104,-0.673199,0.166147,0.008602,simp
17.340000,13,right,4.857615,1.093020,-0.017542,0.080152,simp
17.365000,12,left,4.915421,0.792472,0.026341,-0.115874,simp
17.365000,3,right,4.716379,-0.700998,0.132603,-0.004267,simp
17.365000,5,left,-4.729194,-0.673212,0.160129,0.007802,simp
17.365000,13,right,4.844687,1.090111,-0.031934,0.106547,simp
17.405000,12,left,4.905025,0.790796,0.022701,-0.139925,simp
17.405000,3,right,4.716280,-0.700983,0.129382,-0.003823,simp
17.405000,5,left,-4.729284,-0.673225,0.154358,0.007038,simp
17.405000,13,right,4.862777,1.157178,-0.024106,0.181565,simp
17.445000,12,left,4.887681,0.788000,0.007478,-0.156295,simp
17.445000,3,right,4.716177,-0.700968,0.126305,-0.003401,simp
17.445000,5,left,-4.729381,-0.673239,0.148846,0.006311,simp
17.445000,13,right,4.839346,1.151603,-0.034029,0.229017,simp
17.485000,12,left,4.877288,0.786324,-0.009607,-0.164610,simp
17.485000,3,right,4.716073,-0.700952,0.123375,-0.003003,simp
17.485000,5,left,-4.729476,-0.673252,0.143604,0.005623,simp
17.485000,13,right,4.825343,1.148270,-0.048827,0.253743,simp
17.540000,12,left,4.937723,0.733896,0.031031,-0.208112,simp
17.540000,3,right,4.715962,-0.700936,0.120597,-0.002629,simp
17.540000,5,left,-4.729578,-0.673267,0.138637,0.004973,simp
17.540000,13,right,4.811386,1.144949,-0.066070,0.260604,simp
17.565000,12,left,4.928349,0.732503,0.054803,-0.233682,simp
17.565000,3,right,4.715858,-0.700921,0.117974,-0.002279,simp
17.565000,5,left,-4.729675,-0.673281,0.133953,0.004364,simp
17.565000,13,right,4.797471,1.141638,-0.083879,0.254938,simp
17.605000,12,left,4.919020,0.731116,0.066193,-0.246032,simp
17.605000,3,right,4.715754,-0.700905,0.115508,-0.001953,simp
17.605000,5,left,-4.729771,-0.673294,0.129551,0.003793,simp
17.605000,13,right,4.839333,1.214660,-0.061488,0.295516,simp
17.645000,12,left,4.903537,0.728815,0.064985,-0.249803,simp
17.645000,3,right,4.715650,-0.700890,0.113199,-0.001649,simp
17.645000,5,left,-4.729867,-0.673308,0.125433,0.003261,simp
17.645000,13,right,4.812385,1.207896,-0.059111,0.311910,simp
17.685000,12,left,4.894337,0.727448,0.059472,-0.247319,simp
17.685000,3,right,4.715539,-0.700873,0.111044,-0.001369,simp
17.685000,5,left,-4.729970,-0.673323,0.121593,0.002768,simp
17.685000,13,right,4.796478,1.203904,-0.063133,0.313638,simp
17.740000,12,left,4.885202,0.726090,0.051439,-0.240887,simp
17.740000,3,right,4.715436,-0.700858,0.109043,-0.001110,simp
17.740000,5,left,-4.730066,-0.673336,0.118028,0.002311,simp
17.740000,13,right,4.780715,1.199947,-0.071048,0.305834,simp
17.765000,12,left,4.876131,0.724742,0.042088,-0.232112,simp
17.765000,3,right,4.715331,-0.700842,0.107191,-0.000873,simp
17.765000,5,left,-4.730162,-0.673350,0.114734,0.001891,simp
17.765000,13,right,4.765111,1.196031,-0.081134,0.292118,simp
17.810000,12,left,4.867121,0.723403,0.032201,-0.222072,simp
17.810000,3,right,4.715227,-0.700827,0.105486,-0.000657,simp
17.810000,5,left,-4.730258,-0.673364,0.111702,0.001507,simp
17.810000,13,right,4.749640,1.192147,-0.092261,0.274960,simp
17.845000,12,left,4.852188,0.721183,0.019730,-0.211851,simp
17.850000,3,right,4.715117,-0.700810,0.103921,-0.000461,simp
17.850000,5,left,-4.730361,-0.673378,0.108923,0.001156,simp
17.850000,13,right,4.724033,1.185720,-0.108063,0.254918,simp
17.885000,12,left,4.843400,0.719877,0.008238,-0.201417,simp
17.885000,3,right,4.715013,-0.700795,0.102493,-0.000283,simp
17.885000,5,left,-4.730457,-0.673392,0.106389,0.000838,simp
17.885000,13,right,4.821055,1.273285,-0.078482,0.270345,simp
17.940000,12,left,4.834693,0.718583,-0.002278,-0.191074,simp
17.940000,3,right,4.714909,-0.700779,0.101196,-0.000124,simp
17.940000,5,left,-4.730553,-0.673406,0.104089,0.000550,simp
17.940000,13,right,4.795126,1.266436,-0.062994,0.275549,simp
17.965000,12,left,4.826076,0.717302,-0.011856,-0.181006,simp
17.965000,3,right,4.714805,-0.700764,0.100024,0.000018,simp
17.965000,5,left,-4.730649,-0.673419,0.102014,0.000292,simp
17.965000,13,right,4.771932,1.260311,-0.056828,0.273688,simp
18.010000,12,left,4.817584,0.716040,-0.020545,-0.171316,simp
18.010000,3,right,4.714707,-0.700749,0.098973,0.000144,simp
18.010000,5,left,-4.730740,-0.673432,0.100153,0.000063,simp
18.010000,13,right,4.750385,1.254620,-0.056928,0.266939,simp
18.050000,12,left,4.803564,0.713956,-0.030103,-0.162308,simp
18.050000,3,right,4.714609,-0.700735,0.098035,0.000255,simp
18.050000,5,left,-4.730830,-0.673445,0.098494,-0.000141,simp
18.050000,13,right,4.716700,1.245723,-0.065236,0.255780,simp
18.085000,12,left,4.795376,0.712739,-0.038505,-0.153692,simp
18.085000,3,right,4.714505,-0.700719,0.097204,0.000351,simp
18.085000,5,left,-4.730926,-0.673459,0.097026,-0.000319,simp
18.085000,13,right,4.697560,1.240668,-0.075361,0.242615,simp
18.125000,12,left,4.787344,0.711545,-0.045888,-0.145477,simp
18.125000,3,right,4.714413,-0.700706,0.096475,0.000435,simp
18.125000,5,left,-4.731010,-0.673471,0.095739,-0.000475,simp
18.125000,13,right,4.678987,1.235763,-0.086565,0.228156,simp
18.180000,12,left,4.779466,0.710375,-0.052365,-0.137659,simp
18.180000,3,right,4.714315,-0.700691,0.095840,0.000506,simp
18.180000,5,left,-4.731101,-0.673484,0.094619,-0.000609,simp
18.180000,13,right,4.660899,1.230986,-0.098334,0.212916,simp
18.205000,12,left,4.771759,0.709229,-0.058033,-0.130225,simp
18.205000,3,right,4.714223,-0.700677,0.095295,0.000565,simp
18.205000,5,left,-4.731184,-0.673496,0.093656,-0.000723,simp
18.205000,13,right,4.643190,1.226309,-0.110320,0.197260,simp
18.245000,12,left,4.759323,0.707381,-0.064135,-0.123331,simp
18.245000,3,right,4.714131,-0.700664,0.094832,0.000615,simp
18.245000,5,left,-4.731268,-0.673508,0.092840,-0.000818,simp
18.245000,13,right,4.614322,1.218684,-0.125010,0.180729,simp
18.285000,12,left,4.752239,0.706328,-0.069299,-0.116741,simp
18.285000,3,right,4.714039,-0.700650,0.094445,0.000654,simp
18.285000,5,left,-4.731353,-0.673520,0.092158,-0.000897,simp
18.285000,13,right,4.597453,1.214229,-0.138963,0.164376,simp
18.350000,12,left,4.745439,0.705317,-0.073606,-0.110440,simp
18.350000,3,right,4.713947,-0.700636,0.094129,0.000685,simp
18.350000,5,left,-4.731437,-0.673531,0.091601,-0.000960,simp
18.350000,13,right,4.580834,1.209840,-0.152155,0.148313,simp
18.365000,12,left,4.738974,0.704356,-0.077115,-0.104409,simp
18.365000,3,right,4.713861,-0.700624,0.093878,0.000708,simp
18.365000,5,left,-4.731514,-0.673543,0.091158,-0.001009,simp
18.365000,13,right,4.564451,1.205513,-0.164581,0.132619,simp
18.405000,12,left,4.729116,0.702891,-0.080661,-0.098749,simp
18.405000,3,right,4.713769,-0.700610,0.093685,0.000724,simp
18.405000,5,left,-4.731598,-0.673554,0.090818,-0.001045,simp
18.405000,13,right,4.537440,1.198379,-0.178539,0.116745,simp
18.450000,12,left,4.724033,0.702136,-0.083226,-0.093287,simp
18.450000,3,right,4.713684,-0.700597,0.093546,0.000733,simp
18.450000,5,left,-4.731677,-0.673566,0.090572,-0.001069,simp
18.450000,13,right,4.521563,1.194186,-0.191363,0.101439,simp
18.490000,12,left,4.719769,0.701502,-0.084789,-0.088000,simp
18.490000,3,right,4.713598,-0.700585,0.093456,0.000737,simp
18.490000,5,left,-4.731755,-0.673577,0.090411,-0.001083,simp
18.490000,13,right,4.505835,1.190032,-0.203128,0.086712,simp
18.545000,12,left,4.716611,0.701032,-0.085281,-0.082860,simp
18.545000,3,right,4.713518,-0.700573,0.093410,0.000735,simp
18.545000,5,left,-4.731826,-0.673587,0.090328,-0.001087,simp
18.545000,13,right,4.611530,1.278806,-0.189605,0.091181,simp
18.565000,12,left,4.716386,0.700999,-0.084282,-0.077791,simp
18.565000,3,right,4.713432,-0.700560,0.093403,0.000729,simp
18.565000,5,left,-4.731904,-0.673598,0.090313,-0.001084,simp
18.565000,13,right,4.562727,1.265272,-0.185330,0.091628,simp
18.605000,12,left,4.728495,0.702799,-0.079610,-0.072454,simp
18.605000,3,right,4.713352,-0.700548,0.093432,0.000719,simp
18.605000,5,left,-4.731976,-0.673608,0.090358,-0.001073,simp
18.605000,13,right,4.538914,1.258669,-0.184063,0.090004,simp
18.645000,12,left,4.547041,0.733081,-0.109336,-0.061402,simp
18.645000,3,right,4.713273,-0.700536,0.093491,0.000706,simp
18.645000,5,left,-4.732048,-0.673618,0.090457,-0.001056,simp
18.645000,13,right,4.516936,1.252574,-0.185022,0.086717,simp
18.685000,12,left,4.537739,0.731582,-0.135340,-0.051617,simp
18.685000,3,right,4.713192,-0.700524,0.093576,0.000690,simp
18.685000,5,left,-4.732119,-0.673629,0.090602,-0.001034,simp
18.685000,13,right,4.496189,1.246821,-0.187653,0.082086,simp
18.740000,12,left,4.528508,0.730094,-0.157953,-0.042986,simp
18.740000,3,right,4.713119,-0.700513,0.093686,0.000671,simp
18.740000,5,left,-4.732185,-0.673638,0.090788,-0.001006,simp
18.740000,13,right,4.476347,1.241318,-0.191537,0.076372,simp
18.765000,12,left,4.513216,0.727628,-0.178637,-0.035597,simp
18.765000,3,right,4.713040,-0.700502,0.093815,0.000651,simp
18.765000,5,left,-4.732257,-0.673648,0.091007,-0.000976,simp
18.765000,13,right,4.444615,1.232519,-0.198745,0.069127,simp
18.805000,12,left,4.504166,0.726169,-0.196325,-0.029143,simp
18.805000,3,right,4.712960,-0.700490,0.093960,0.000629,simp
18.805000,5,left,-4.732329,-0.673658,0.091254,-0.000942,simp
18.805000,13,right,4.426386,1.227464,-0.206238,0.061310,simp
18.850000,12,left,4.495207,0.724725,-0.211270,-0.023544,simp
18.850000,3,right,4.712886,-0.700479,0.094119,0.000606,simp
18.850000,5,left,-4.732395,-0.673668,0.091524,-0.000905,simp
18.850000,13,right,4.408557,1.222520,-0.213854,0.053064,simp
18.885000,12,left,4.486334,0.723294,-0.223701,-0.018728,simp
18.885000,3,right,4.712807,-0.700467,0.094288,0.000581,simp
18.890000,5,left,-4.732467,-0.673678,0.091813,-0.000867,simp
18.890000,13,right,4.391104,1.217680,-0.221456,0.044520,simp
18.950000,12,left,4.471654,0.720928,-0.234940,-0.014806,simp
18.950000,3,right,4.712733,-0.700456,0.094466,0.000557,simp
18.950000,5,left,-4.732533,-0.673688,0.092116,-0.000827,simp
18.950000,13,right,4.362565,1.209766,-0.231080,0.035193,simp
18.980000,12,left,4.463023,0.719536,-0.243919,-0.011511,simp
18.980000,3,right,4.712659,-0.700445,0.094651,0.000531,simp
18.980000,5,left,-4.732598,-0.673697,0.092430,-0.000786,simp
18.980000,13,right,4.345891,1.205142,-0.240182,0.025863,simp
19.005000,12,left,4.454519,0.718165,-0.250828,-0.008786,simp
19.005000,3,right,4.712585,-0.700434,0.094839,0.000506,simp
19.005000,5,left,-4.732664,-0.673706,0.092751,-0.000745,simp
19.005000,13,right,4.329448,1.200582,-0.248717,0.016607,simp
19.050000,12,left,4.446104,0.716808,-0.255851,-0.006578,simp
19.050000,3,right,4.712518,-0.700424,0.095031,0.000481,simp
19.050000,5,left,-4.732724,-0.673715,0.093076,-0.000703,simp
19.050000,13,right,4.313234,1.196086,-0.256651,0.007493,simp
19.085000,12,left,4.437831,0.715474,-0.259154,-0.004837,simp
19.085000,3,right,4.712451,-0.700414,0.095225,0.000456,simp
19.085000,5,left,-4.732783,-0.673723,0.093404,-0.000662,simp
19.085000,13,right,4.297204,1.191641,-0.263966,-0.001421,simp
19.140000,12,left,4.424258,0.713286,-0.261914,-0.003679,simp
19.140000,3,right,4.712383,-0.700404,0.095419,0.000431,simp
19.140000,5,left,-4.732842,-0.673732,0.093731,-0.000621,simp
19.140000,13,right,4.379157,1.272555,-0.252295,0.005925,simp
19.165000,12,left,4.416369,0.712014,-0.263108,-0.002871,simp
19.165000,3,right,4.712316,-0.700394,0.095612,0.000407,simp
19.165000,5,left,-4.732903,-0.673740,0.094055,-0.000581,simp
19.165000,13,right,4.351010,1.264375,-0.244652,0.010815,simp
19.205000,12,left,4.408664,0.710772,-0.262879,-0.002372,simp
19.205000,3,right,4.712248,-0.700384,0.095801,0.000384,simp
19.205000,5,left,-4.732963,-0.673749,0.094374,-0.000542,simp
19.205000,13,right,4.326574,1.257274,-0.239918,0.013708,simp
19.245000,12,left,4.401139,0.709559,-0.261365,-0.002143,simp
19.245000,3,right,4.712181,-0.700374,0.095987,0.000361,simp
19.245000,5,left,-4.733022,-0.673757,0.094686,-0.000504,simp
19.245000,13,right,4.304153,1.250759,-0.237403,0.014930,simp
19.285000,12,left,4.393830,0.708381,-0.258689,-0.002147,simp
19.285000,3,right,4.712119,-0.700365,0.096169,0.000340,simp
19.285000,5,left,-4.733075,-0.673765,0.094991,-0.000467,simp
19.285000,13,right,4.283109,1.244644,-0.236604,0.014745,simp
19.340000,12,left,4.382167,0.706500,-0.255827,-0.002489,simp
19.340000,3,right,4.712051,-0.700355,0.096346,0.000319,simp
19.340000,5,left,-4.733135,-0.673773,0.095285,-0.000432,simp
19.340000,13,right,4.249920,1.234999,-0.239605,0.012659,simp
19.370000,12,left,4.375596,0.705441,-0.251865,-0.002972,simp
19.370000,3,right,4.711990,-0.700346,0.096517,0.000299,simp
19.370000,5,left,-4.733189,-0.673781,0.095570,-0.000398,simp
19.370000,13,right,4.231001,1.229502,-0.243251,0.009692,simp
19.405000,12,left,4.369404,0.704443,-0.246893,-0.003563,simp
19.405000,3,right,4.711923,-0.700336,0.096681,0.000280,simp
19.405000,5,left,-4.733248,-0.673789,0.095843,-0.000366,simp
19.405000,13,right,4.212635,1.224164,-0.247335,0.006000,simp
19.465000,12,left,4.363648,0.703515,-0.240985,-0.004232,simp
19.465000,3,right,4.711861,-0.700326,0.096839,0.000262,simp
19.465000,5,left,-4.733301,-0.673797,0.096105,-0.000335,simp
19.465000,13,right,4.194723,1.218959,-0.251689,0.001723,simp
19.485000,12,left,4.355346,0.702176,-0.234775,-0.005043,simp
19.485000,3,right,4.711800,-0.700317,0.096990,0.000245,simp
19.485000,5,left,-4.733355,-0.673805,0.096354,-0.000306,simp
19.485000,13,right,4.165548,1.210481,-0.258365,-0.003653,simp
19.540000,12,left,4.351489,0.701554,-0.227511,-0.005837,simp
19.540000,3,right,4.711738,-0.700308,0.097134,0.000229,simp
19.540000,5,left,-4.733409,-0.673812,0.096592,-0.000279,simp
19.540000,13,right,4.148562,1.205545,-0.264746,-0.009291,simp
19.565000,12,left,4.348903,0.701137,-0.219134,-0.006572,simp
19.565000,3,right,4.711677,-0.700299,0.097271,0.000214,simp
19.565000,5,left,-4.733462,-0.673820,0.096816,-0.000253,simp
19.565000,13,right,4.131843,1.200687,-0.270769,-0.015104,simp
19.605000,12,left,4.348400,0.701056,-0.209447,-0.007186,simp
19.605000,3,right,4.711621,-0.700291,0.097402,0.000201,simp
19.605000,5,left,-4.733510,-0.673827,0.097029,-0.000230,simp
19.605000,13,right,4.115378,1.195902,-0.276383,-0.021012,simp
19.645000,12,left,4.352429,0.701706,-0.197827,-0.007552,simp
19.645000,3,right,4.711560,-0.700282,0.097525,0.000188,simp
19.645000,5,left,-4.733563,-0.673834,0.097228,-0.000207,simp
19.645000,13,right,4.099126,1.191179,-0.281554,-0.026949,simp
19.685000,12,left,4.187418,0.728036,-0.216370,-0.002868,simp
19.685000,3,right,4.711504,-0.700273,0.097642,0.000176,simp
19.685000,5,left,-4.733611,-0.673841,0.097416,-0.000187,simp
19.685000,13,right,4.173586,1.268671,-0.269243,-0.017410,simp
19.745000,12,left,4.178533,0.726491,-0.231999,0.000990,simp
19.745000,3,right,4.711450,-0.700265,0.097751,0.000165,simp
19.745000,5,left,-4.733658,-0.673848,0.097592,-0.000168,simp
19.745000,13,right,4.146259,1.260364,-0.260757,-0.010436,simp
19.770000,12,left,4.169747,0.724964,-0.244924,0.004093,simp
19.770000,3,right,4.711394,-0.700257,0.097855,0.000155,simp
19.770000,5,left,-4.733705,-0.673854,0.097756,-0.000151,simp
19.770000,13,right,4.122178,1.253044,-0.255093,-0.005590,simp
19.805000,12,left,4.161044,0.723451,-0.255355,0.006512,simp
19.805000,3,right,4.711339,-0.700249,0.097951,0.000146,simp
19.805000,5,left,-4.733753,-0.673861,0.097908,-0.000135,simp
19.805000,13,right,4.100008,1.246305,-0.251601,-0.002546,simp
19.850000,12,left,4.152438,0.721954,-0.263490,0.008312,simp
19.850000,3,right,4.711283,-0.700240,0.098041,0.000138,simp
19.850000,5,left,-4.733800,-0.673868,0.098049,-0.000120,simp
19.850000,13,right,4.079107,1.239952,-0.249809,-0.001039,simp
19.885000,12,left,4.138266,0.719491,-0.270589,0.009371,simp
19.885000,3,right,4.711228,-0.700232,0.098124,0.000131,simp
19.885000,5,left,-4.733848,-0.673875,0.098179,-0.000107,simp
