time,gap_id,side,x,y,vx,vy,ns
27.910000,15,right,1.002878,0.765055,0.725772,0.026795,simp
27.945000,22,left,0.840595,0.255521,0.297992,-0.069758,simp
27.945000,23,right,3.272439,-0.610500,0.310900,-0.062442,simp
27.945000,10,left,2.994062,-1.157416,0.175949,-0.026075,simp
27.945000,15,right,0.998784,0.781545,0.719232,0.023780,simp
27.970000,22,left,0.869955,0.252803,0.298162,-0.066220,simp
27.970000,23,right,3.225854,-0.601809,0.304637,-0.060504,simp
27.970000,10,left,3.068326,-1.186124,0.181028,-0.031654,simp
27.970000,15,right,0.996718,0.799881,0.709298,0.023762,simp
28.010000,22,left,0.948033,0.250384,0.312027,-0.063817,simp
28.010000,23,right,3.256674,-0.566215,0.302775,-0.055695,simp
28.010000,10,left,3.071653,-1.144201,0.184198,-0.032241,simp
28.010000,15,right,1.000992,0.823748,0.698051,0.027332,simp
28.050000,22,left,0.973282,0.244291,0.327268,-0.063445,simp
28.050000,23,right,3.219819,-0.559807,0.291427,-0.054262,simp
28.050000,10,left,3.097086,-1.110505,0.189128,-0.030398,simp
28.050000,15,right,0.969401,0.797751,0.678300,0.024245,simp
28.090000,22,left,1.053115,0.236963,0.354268,-0.064865,simp
28.090000,23,right,3.264266,-0.526270,0.287515,-0.050567,simp
28.095000,10,left,3.147186,-1.084986,0.200610,-0.027737,simp
28.095000,15,right,1.005800,0.807169,0.664415,0.022120,simp
28.140000,22,left,1.158793,0.230961,0.396197,-0.067595,simp
28.140000,23,right,3.315635,-0.492805,0.291399,-0.044950,simp
28.145000,10,left,3.223796,-1.111397,0.222678,-0.034163,simp
28.145000,15,right,1.003867,0.826114,0.648515,0.022610,simp
28.170000,22,left,1.168625,0.232921,0.433051,-0.069847,simp
28.170000,23,right,3.254321,-0.483691,0.281047,-0.042193,simp
28.170000,10,left,3.234960,-1.070927,0.241770,-0.035913,simp
28.170000,15,right,1.011206,0.853222,0.632755,0.026931,simp
28.215000,22,left,1.239329,0.231207,0.476722,-0.072333,simp
28.215000,23,right,3.287908,-0.447436,0.276230,-0.036928,simp
28.215000,10,left,3.250042,-1.031756,0.258965,-0.033749,simp
28.215000,15,right,0.975017,0.822687,0.609190,0.023815,simp
28.250000,22,left,1.261839,0.235406,0.516753,-0.073995,simp
28.250000,23,right,3.245092,-0.441609,0.261712,-0.035333,simp
28.250000,10,left,3.305782,-1.049451,0.281708,-0.039008,simp
28.250000,15,right,0.970494,0.839514,0.584650,0.022866,simp
28.285000,22,left,1.291081,0.240862,0.554688,-0.074640,simp
28.285000,23,right,3.270394,-0.404162,0.251736,-0.031081,simp
28.285000,10,left,3.292723,-1.000909,0.296462,-0.038269,simp
28.285000,15,right,0.968280,0.858639,0.560017,0.024324,simp
28.330000,22,left,1.268946,0.252916,0.580902,-0.073179,simp
28.330000,23,right,3.235618,-0.399864,0.234620,-0.030770,simp
28.330000,10,left,3.287043,-0.955193,0.305482,-0.032893,simp
28.330000,15,right,0.943288,0.836477,0.531272,0.020116,simp
28.365000,22,left,1.293367,0.257783,0.605581,-0.071335,simp
28.365000,23,right,3.255322,-0.361721,0.221878,-0.027681,simp
28.365000,10,left,3.317073,-0.963920,0.316328,-0.033787,simp
28.365000,15,right,0.936552,0.851303,0.502859,0.017828,simp
28.410000,22,left,1.270436,0.269495,0.619282,-0.067996,simp
28.410000,23,right,3.289131,-0.324589,0.215219,-0.022300,simp
28.410000,10,left,3.300259,-0.915182,0.319464,-0.029399,simp
28.410000,15,right,0.938984,0.874838,0.476121,0.018804,simp
28.450000,22,left,1.307481,0.277354,0.634723,-0.064195,simp
28.450000,23,right,3.245601,-0.320293,0.199756,-0.020957,simp
28.450000,10,left,3.333888,-0.924507,0.325560,-0.031258,simp
28.450000,15,right,0.941365,0.877056,0.451281,0.018653,simp
28.480000,22,left,1.269813,0.285723,0.637539,-0.059886,simp
28.485000,23,right,3.273808,-0.282478,0.190176,-0.016842,simp
28.485000,10,left,3.309580,-0.874090,0.323428,-0.027286,simp
28.485000,15,right,0.947127,0.860915,0.428914,0.014117,simp
28.525000,22,left,1.247955,0.296971,0.632211,-0.054683,simp
28.525000,23,right,3.236349,-0.279246,0.173577,-0.016695,simp
28.525000,10,left,3.347956,-0.884226,0.325876,-0.029562,simp
28.525000,15,right,0.995046,0.904472,0.416856,0.017007,simp
28.565000,22,left,1.270411,0.302315,0.628049,-0.049885,simp
28.565000,23,right,3.257686,-0.240773,0.162003,-0.013414,simp
28.565000,10,left,3.316765,-0.832500,0.319351,-0.025639,simp
28.565000,15,right,1.012341,0.875714,0.408159,0.012923,simp
28.605000,22,left,1.243970,0.312233,0.615590,-0.044661,simp
28.605000,23,right,3.218686,-0.237891,0.143446,-0.014056,simp
28.605000,10,left,3.360238,-0.843411,0.318804,-0.028117,simp
28.605000,15,right,1.076650,0.908441,0.411169,0.014250,simp
28.650000,22,left,1.278808,0.320978,0.607927,-0.039212,simp
28.650000,23,right,3.230013,-0.198830,0.128881,-0.011233,simp
28.650000,10,left,3.322612,-0.790670,0.308875,-0.024072,simp
28.650000,15,right,1.132476,0.908828,0.423357,0.014496,simp
28.690000,22,left,1.241660,0.327934,0.590584,-0.034080,simp
28.690000,23,right,3.262562,-0.200833,0.121482,-0.013196,simp
28.690000,10,left,3.231760,-0.769051,0.280301,-0.020356,simp
28.690000,15,right,1.214686,0.926635,0.448052,0.016963,simp
28.745000,22,left,1.221308,0.338676,0.568099,-0.028575,simp
28.745000,23,right,3.283005,-0.161600,0.118330,-0.011527,simp
28.745000,10,left,3.195500,-0.719025,0.245886,-0.011694,simp
28.745000,15,right,1.261341,0.914051,0.476997,0.015780,simp
28.775000,22,left,1.239113,0.343614,0.548503,-0.023911,simp
28.775000,23,right,3.324623,-0.122693,0.123006,-0.006724,simp
28.775000,10,left,3.199127,-0.719841,0.214144,-0.008343,simp
28.775000,15,right,1.324905,0.935485,0.512756,0.017802,simp
28.815000,22,left,1.216411,0.353481,0.523968,-0.019108,simp
28.820000,23,right,3.272609,-0.120773,0.116933,-0.006111,simp
28.820000,10,left,3.228545,-0.726460,0.189852,-0.010803,simp
28.820000,15,right,1.357711,0.933846,0.548432,0.018326,simp
28.845000,22,left,1.240594,0.360509,0.504084,-0.014800,simp
28.845000,23,right,3.304820,-0.081288,0.117304,-0.002233,simp
28.845000,10,left,3.172725,-0.673025,0.156366,-0.007081,simp
28.845000,15,right,1.373464,0.920011,0.580596,0.015225,simp
28.890000,22,left,1.213476,0.368868,0.478798,-0.010697,simp
28.890000,23,right,3.260925,-0.080208,0.109031,-0.002741,simp
28.890000,10,left,3.203337,-0.679518,0.131198,-0.009316,simp
28.890000,15,right,1.395100,0.934504,0.610538,0.014252,simp
28.940000,22,left,1.193660,0.378939,0.450387,-0.006556,simp
28.940000,23,right,3.285245,-0.040397,0.106121,0.000032,simp
28.940000,10,left,3.156902,-0.629208,0.099190,-0.006156,simp
28.940000,15,right,1.399598,0.937517,0.635156,0.012969,simp
28.965000,22,left,1.214992,0.385710,0.427259,-0.003102,simp
28.965000,23,right,3.247762,-0.039936,0.096446,-0.001748,simp
28.965000,10,left,3.209628,-0.639717,0.080078,-0.009807,simp
28.965000,15,right,1.409864,0.969717,0.656092,0.016827,simp
29.010000,22,left,1.191660,0.394497,0.400336,0.000054,simp
29.010000,23,right,3.265387,0.000000,0.091042,-0.000142,simp
29.010000,10,left,3.159481,-0.589427,0.052990,-0.007927,simp
29.010000,15,right,1.384360,0.952175,0.666633,0.015715,simp
29.045000,22,left,1.213621,0.401767,0.378906,0.002594,simp
29.045000,23,right,3.226410,0.000000,0.078963,-0.002870,simp
29.045000,10,left,3.139454,-0.545834,0.024900,-0.002322,simp
29.045000,15,right,1.380603,0.974812,0.672149,0.017615,simp
29.085000,22,left,1.238380,0.409963,0.363004,0.004845,simp
29.085000,23,right,3.229808,0.039715,0.069106,-0.001832,simp
29.085000,10,left,3.161640,-0.549692,0.004096,-0.002238,simp
29.085000,15,right,1.382101,1.001561,0.674136,0.022946,simp
29.125000,22,left,1.262078,0.417808,0.351892,0.006839,simp
29.125000,23,right,3.251404,0.079974,0.064702,0.002744,simp
29.125000,10,left,3.138967,-0.506069,-0.018472,0.002050,simp
29.125000,15,right,1.356024,0.982664,0.667778,0.022712,simp
29.165000,22,left,1.288280,0.426483,0.345534,0.008808,simp
29.165000,23,right,3.165432,0.077859,0.044923,0.002571,simp
29.165000,10,left,3.159780,-0.509425,-0.034269,0.001275,simp
29.165000,15,right,1.354266,1.007016,0.658674,0.025674,simp
29.215000,22,left,1.321940,0.437626,0.344859,0.011256,simp
29.215000,23,right,3.165400,0.116817,0.027975,0.005905,simp
29.215000,10,left,3.136423,-0.466168,-0.052164,0.004894,simp
29.215000,15,right,1.363082,1.039840,0.649222,0.033032,simp
29.250000,22,left,1.403544,0.445568,0.358179,0.013553,simp
29.250000,23,right,3.066092,0.113152,-0.005009,0.004364,simp
29.250000,10,left,3.155704,-0.469034,-0.063785,0.003734,simp
29.250000,15,right,1.329789,1.014442,0.631580,0.033286,simp
29.290000,22,left,1.449146,0.460045,0.376937,0.017007,simp
29.295000,23,right,3.099768,0.152580,-0.026899,0.006578,simp
29.295000,10,left,3.096037,-0.460166,-0.084599,0.000636,simp
29.295000,15,right,1.328044,1.039190,0.612776,0.036655,simp
29.340000,22,left,1.541743,0.468653,0.409249,0.020386,simp
29.340000,23,right,2.994812,0.147414,-0.064798,0.003775,simp
29.340000,10,left,3.068581,-0.417589,-0.107200,0.002135,simp
29.340000,15,right,1.304583,1.020832,0.589079,0.034653,simp
29.375000,22,left,1.583195,0.481254,0.443630,0.024484,simp
29.375000,23,right,2.980791,0.183488,-0.099435,0.004231,simp
29.375000,10,left,3.090404,-0.420559,-0.121997,-0.000887,simp
29.375000,15,right,1.301892,1.044787,0.565149,0.035834,simp
29.410000,22,left,1.623826,0.493605,0.479425,0.029140,simp
29.410000,23,right,2.894386,0.178169,-0.144525,-0.000186,simp
29.410000,10,left,3.064047,-0.378661,-0.138806,0.000604,simp
29.410000,15,right,1.308140,1.076510,0.542862,0.041257,simp
29.445000,22,left,1.658666,0.504195,0.515357,0.033783,simp
29.445000,23,right,2.904643,0.214680,-0.180043,-0.000838,simp
29.445000,10,left,3.080328,-0.380673,-0.148970,-0.001969,simp
29.445000,15,right,1.279528,1.052964,0.515836,0.039834,simp
29.485000,22,left,1.687429,0.512938,0.549430,0.037998,simp
29.485000,23,right,2.837712,0.209733,-0.221905,-0.005080,simp
29.485000,10,left,3.104425,-0.383651,-0.152135,-0.007460,simp
29.485000,15,right,1.289175,1.087763,0.491376,0.043309,simp
29.570000,22,left,1.713182,0.520767,0.581250,0.041832,simp
29.570000,23,right,2.801236,0.207037,-0.263065,-0.011619,simp
29.570000,10,left,3.058951,-0.339901,-0.161835,-0.006280,simp
29.570000,15,right,1.265378,1.067684,0.463181,0.041076,simp
29.575000,22,left,1.670683,0.530374,0.597718,0.046030,simp
29.580000,23,right,2.857373,0.246546,-0.286193,-0.011647,simp
29.580000,10,left,3.066378,-0.340726,-0.167544,-0.007087,simp
29.580000,15,right,1.251797,1.056224,0.433465,0.035885,simp
29.620000,22,left,1.676860,0.532335,0.610277,0.048454,simp
29.620000,23,right,2.816294,0.243002,-0.310901,-0.014395,simp
29.620000,10,left,3.070398,-0.341173,-0.169647,-0.009999,simp
29.620000,15,right,1.268440,1.097249,0.408871,0.037427,simp
29.655000,22,left,1.681128,0.533690,0.618429,0.049731,simp
29.655000,23,right,2.801554,0.241730,-0.332370,-0.017659,simp
29.655000,10,left,3.057488,-0.339738,-0.172122,-0.013021,simp
29.655000,15,right,1.256076,1.059835,0.382875,0.030854,simp
29.690000,22,left,1.681975,0.533959,0.621923,0.049736,simp
29.690000,23,right,2.794790,0.241146,-0.349364,-0.020617,simp
29.690000,10,left,3.025479,-0.336181,-0.178400,-0.015169,simp
29.690000,15,right,1.285749,1.084872,0.363534,0.028941,simp
29.725000,22,left,1.678599,0.532887,0.620504,0.048681,simp
29.725000,23,right,2.793736,0.241055,-0.361156,-0.022592,simp
29.725000,10,left,2.977479,-0.330848,-0.190810,-0.015600,simp
29.725000,15,right,1.315741,1.082766,0.350148,0.026372,simp
29.765000,22,left,1.671635,0.530676,0.613938,0.046779,simp
29.765000,23,right,2.798531,0.241469,-0.367285,-0.023084,simp
29.765000,10,left,2.978725,-0.368117,-0.199292,-0.021976,simp
29.765000,15,right,1.366059,1.096283,0.345674,0.026446,simp
29.810000,22,left,1.662567,0.527797,0.602437,0.044315,simp
29.810000,23,right,2.813090,0.242725,-0.366549,-0.021744,simp
29.810000,10,left,2.880879,-0.356025,-0.222787,-0.023869,simp
29.810000,15,right,1.410005,1.075636,0.347766,0.022656,simp
29.845000,22,left,1.652629,0.524642,0.586389,0.041579,simp
29.845000,23,right,2.757827,0.203829,-0.372953,-0.026094,simp
29.845000,10,left,2.843230,-0.386922,-0.248047,-0.029535,simp
29.845000,15,right,1.500779,1.115961,0.364236,0.027104,simp
29.885000,22,left,1.707507,0.519042,0.578654,0.038372,simp
29.885000,23,right,2.734603,0.202113,-0.379533,-0.028230,simp
29.885000,10,left,2.729752,-0.371479,-0.288808,-0.029538,simp
29.885000,15,right,1.604598,1.132970,0.395709,0.034502,simp
29.960000,22,left,1.686002,0.512504,0.563810,0.034877,simp
29.960000,23,right,2.745569,0.202923,-0.379918,-0.027689,simp
29.960000,10,left,2.670028,-0.396848,-0.332908,-0.031896,simp
29.960000,15,right,1.646491,1.102897,0.428371,0.035802,simp
29.960000,22,left,1.670340,0.507744,0.543982,0.031194,simp
29.960000,23,right,2.766502,0.204470,-0.372870,-0.025119,simp
29.960000,10,left,2.628597,-0.423787,-0.376082,-0.037015,simp
29.960000,15,right,1.693025,1.074718,0.462755,0.031708,simp
30.025000,22,left,1.657103,0.503720,0.520367,0.028083,simp
30.025000,23,right,2.717619,0.167288,-0.372410,-0.027377,simp
30.025000,10,left,2.539354,-0.409399,-0.427062,-0.036061,simp
30.030000,15,right,1.746307,1.078648,0.499623,0.029459,simp
30.060000,22,left,1.706082,0.495776,0.505183,0.024609,simp
30.060000,23,right,2.728111,0.167934,-0.366700,-0.026973,simp
30.060000,10,left,2.514222,-0.437130,-0.472536,-0.037853,simp
30.060000,15,right,1.784975,1.072438,0.535558,0.026744,simp
30.085000,22,left,1.678232,0.487683,0.483139,0.020901,simp
30.085000,23,right,2.745787,0.169022,-0.355013,-0.024107,simp
30.085000,10,left,2.458698,-0.427476,-0.518486,-0.034990,simp
30.085000,15,right,1.845354,1.108715,0.574487,0.031720,simp
30.130000,22,left,1.660989,0.482673,0.457224,0.017654,simp
30.130000,23,right,2.704690,0.133133,-0.349145,-0.026022,simp
30.130000,10,left,2.457352,-0.458439,-0.554284,-0.035632,simp
30.135000,15,right,1.840324,1.075120,0.603513,0.030336,simp
30.165000,22,left,1.647020,0.478613,0.428749,0.015071,simp
30.165000,23,right,2.715259,0.133654,-0.338712,-0.025229,simp
30.165000,10,left,2.426938,-0.452765,-0.586271,-0.032460,simp
30.165000,15,right,1.866965,1.090684,0.629552,0.032653,simp
30.235000,22,left,1.686706,0.467734,0.408190,0.011880,simp
30.235000,23,right,2.729478,0.134353,-0.323749,-0.022085,simp
30.235000,10,left,2.455987,-0.489507,-0.603591,-0.033998,simp
30.235000,15,right,1.839607,1.044577,0.642516,0.026723,simp
30.285000,22,left,1.670928,0.463359,0.384339,0.009224,simp
30.285000,23,right,2.677803,0.098823,-0.317273,-0.023950,simp
30.285000,10,left,2.427861,-0.483901,-0.618618,-0.032045,simp
30.285000,15,right,1.845362,1.047845,0.650051,0.022764,simp
30.315000,22,left,1.728414,0.456490,0.371697,0.006877,simp
30.315000,23,right,2.663625,0.098299,-0.311126,-0.023347,simp
30.315000,10,left,2.408765,-0.480095,-0.629634,-0.027115,simp
30.315000,15,right,1.853260,1.052329,0.653332,0.021103,simp
30.335000,22,left,1.718119,0.453771,0.356193,0.005444,simp
30.335000,23,right,2.641119,0.097469,-0.306984,-0.020844,simp
30.335000,10,left,2.439758,-0.517541,-0.627747,-0.027609,simp
30.335000,15,right,1.863829,1.058331,0.653251,0.021694,simp
30.365000,22,left,1.780441,0.446886,0.352262,0.004186,simp
30.365000,23,right,2.609423,0.096299,-0.306038,-0.016991,simp
30.365000,10,left,2.415818,-0.512463,-0.624570,-0.025313,simp
30.365000,15,right,1.880397,1.067739,0.651738,0.025180,simp
30.410000,22,left,1.797638,0.451203,0.349693,0.004664,simp
30.410000,23,right,2.571218,0.094889,-0.309573,-0.012773,simp
30.410000,10,left,2.400397,-0.509192,-0.619188,-0.021734,simp
30.410000,15,right,1.836501,1.013157,0.637305,0.018758,simp
30.445000,22,left,1.871710,0.445404,0.359278,0.004715,simp
30.445000,23,right,2.443464,0.060101,-0.333625,-0.014533,simp
30.445000,10,left,2.388640,-0.506698,-0.611046,-0.017142,simp
30.445000,15,right,1.836240,1.013012,0.620071,0.013792,simp
30.485000,10,left,2.391274,-0.538064,-0.597867,-0.018200,simp
30.485000,15,right,1.873122,1.033359,0.607554,0.013847,simp
30.525000,10,left,2.376315,-0.534699,-0.583685,-0.017830,simp
30.525000,15,right,1.872206,1.032854,0.592258,0.014280,simp
30.570000,10,left,2.364795,-0.532106,-0.568102,-0.016428,simp
30.570000,15,right,1.870325,1.031816,0.574492,0.014842,simp
30.605000,10,left,2.354906,-0.529881,-0.551105,-0.014227,simp
30.605000,15,right,1.867868,1.030461,0.554607,0.015369,simp
30.650000,10,left,2.346061,-0.527891,-0.532804,-0.011403,simp
30.650000,15,right,1.864947,1.028850,0.532935,0.015765,simp
30.685000,10,left,2.337909,-0.526057,-0.513367,-0.008108,simp
30.685000,15,right,1.861686,1.027050,0.509800,0.015977,simp
30.725000,10,left,2.330262,-0.524336,-0.492983,-0.004457,simp
30.725000,15,right,1.858189,1.025121,0.485517,0.015977,simp
30.765000,10,left,2.322958,-0.522693,-0.471859,-0.000543,simp
30.765000,15,right,1.854586,1.023134,0.460387,0.015765,simp
30.810000,10,left,2.367763,-0.563448,-0.440452,-0.004379,simp
30.810000,15,right,1.853859,1.022733,0.435247,0.015656,simp
30.845000,10,left,2.341481,-0.557194,-0.413638,-0.006200,simp
30.845000,15,right,1.873971,1.033828,0.414131,0.017797,simp
30.880000,10,left,2.312118,-0.550207,-0.391505,-0.005934,simp
30.880000,15,right,1.861685,0.997392,0.390731,0.012969,simp
30.925000,10,left,2.278862,-0.542293,-0.374427,-0.003510,simp
30.925000,15,right,1.912489,1.024610,0.377218,0.014070,simp
30.965000,10,left,2.298513,-0.576921,-0.352028,-0.007090,simp
30.965000,15,right,1.936444,1.006999,0.367377,0.012055,simp
31.010000,10,left,2.230144,-0.559761,-0.341494,-0.006061,simp
31.010000,15,right,1.981714,0.999779,0.364896,0.009351,simp
31.045000,10,left,2.174480,-0.545789,-0.339125,-0.001464,simp
31.045000,15,right,2.043756,0.999746,0.371959,0.007515,simp
31.080000,10,left,2.057585,-0.570581,-0.355442,-0.000953,simp
31.080000,15,right,2.120959,0.973628,0.390178,0.001636,simp
31.125000,10,left,2.044599,-0.594147,-0.368576,-0.003724,simp
31.125000,15,right,2.192632,0.974070,0.417016,-0.002723,simp
31.165000,10,left,1.968620,-0.572068,-0.390623,-0.000763,simp
31.165000,15,right,2.251110,0.967085,0.448748,-0.007067,simp
31.215000,10,left,1.958826,-0.595436,-0.407907,-0.001255,simp
31.215000,15,right,2.296056,0.953125,0.481996,-0.012638,simp
31.240000,10,left,1.907725,-0.579903,-0.428594,0.002529,simp
31.240000,15,right,2.361670,0.980363,0.520213,-0.011475,simp
31.280000,10,left,1.912604,-0.607174,-0.441635,0.002013,simp
31.280000,15,right,2.371042,0.950247,0.551936,-0.015129,simp
31.325000,10,left,1.875156,-0.595286,-0.455757,0.005027,simp
31.325000,15,right,2.409459,0.965644,0.583177,-0.014414,simp
31.365000,10,left,1.853966,-0.588559,-0.467702,0.010111,simp
31.365000,15,right,2.391209,0.924371,0.603108,-0.020463,simp
31.405000,10,left,1.878418,-0.621847,-0.469057,0.009353,simp
31.405000,15,right,2.395499,0.926029,0.617187,-0.024334,simp
31.445000,10,left,1.858031,-0.615097,-0.469532,0.010899,simp
31.445000,15,right,2.399266,0.927485,0.625913,-0.026316,simp
31.485000,10,left,1.842620,-0.609996,-0.468242,0.014167,simp
31.485000,15,right,2.404660,0.929571,0.630215,-0.026535,simp
31.525000,10,left,1.829513,-0.605657,-0.464981,0.018860,simp
31.525000,15,right,2.413049,0.932813,0.631111,-0.024980,simp
31.565000,10,left,1.850500,-0.637956,-0.453588,0.017901,simp
31.565000,15,right,2.428617,0.938832,0.630342,-0.021292,simp
31.605000,10,left,1.831216,-0.631308,-0.442685,0.019260,simp
31.605000,15,right,2.384820,0.888353,0.616962,-0.026308,simp
31.650000,10,left,1.816236,-0.626143,-0.431472,0.022369,simp
31.650000,15,right,2.388899,0.889873,0.601535,-0.029126,simp
31.680000,10,left,1.831708,-0.656785,-0.414342,0.020273,simp
31.680000,26,right,1.878219,-0.046198,-0.000000,-0.000000,simp
31.730000,10,left,1.810202,-0.649074,-0.399076,0.020785,simp
31.730000,26,right,1.853980,-0.045602,0.000001,-0.000000,simp
31.770000,10,left,1.794365,-0.643395,-0.384497,0.023209,simp
31.770000,26,right,1.775399,-0.065520,-0.022364,-0.003017,simp
31.815000,10,left,1.823480,-0.679252,-0.362166,0.019509,simp
31.815000,26,right,1.753686,-0.064719,-0.057233,-0.003508,simp
31.845000,10,left,1.796557,-0.669223,-0.343618,0.019058,simp
31.845000,26,right,1.739319,-0.064188,-0.096736,0.000144,simp
31.885000,10,left,1.780426,-0.663215,-0.326720,0.020536,simp
31.885000,26,right,1.732341,-0.063931,-0.131334,0.007585,simp
31.925000,10,left,1.768428,-0.658745,-0.310596,0.023155,simp
31.925000,26,right,1.734507,-0.064011,-0.150260,0.016927,simp
31.965000,10,left,1.798948,-0.695420,-0.287337,0.018927,simp
31.965000,26,right,1.679534,-0.082672,-0.204002,0.010347,simp
32.010000,10,left,1.779236,-0.687800,-0.267447,0.016915,simp
32.010000,26,right,1.679518,-0.082671,-0.233661,0.007495,simp
32.050000,10,left,1.759099,-0.680016,-0.250781,0.016837,simp
32.050000,26,right,1.679619,-0.082676,-0.244053,0.007068,simp
32.085000,10,left,1.735751,-0.670990,-0.237713,0.018669,simp
32.085000,26,right,1.679449,-0.082668,-0.240959,0.007997,simp
32.130000,10,left,1.746774,-0.700058,-0.221473,0.014872,simp
32.130000,26,right,1.679057,-0.082648,-0.229340,0.009499,simp
32.165000,10,left,1.700550,-0.681533,-0.213327,0.015167,simp
32.165000,26,right,1.678468,-0.082619,-0.212926,0.011247,simp
32.210000,10,left,1.657912,-0.664445,-0.211713,0.018725,simp
32.210000,26,right,1.677741,-0.082584,-0.194261,0.012931,simp
32.245000,10,left,1.636019,-0.679135,-0.211981,0.019147,simp
32.245000,26,right,1.676922,-0.082543,-0.174957,0.014425,simp
32.285000,10,left,1.614374,-0.693541,-0.213868,0.016834,simp
32.285000,26,right,1.676078,-0.082502,-0.155960,0.015681,simp
32.325000,10,left,1.539466,-0.661360,-0.227177,0.020860,simp
32.325000,26,right,1.677907,-0.082592,-0.136560,0.016634,simp
32.365000,10,left,1.516267,-0.673597,-0.240744,0.022093,simp
32.365000,26,right,1.677168,-0.082555,-0.118549,0.017378,simp
32.410000,10,left,1.516380,-0.696096,-0.250066,0.018917,simp
32.410000,26,right,1.676566,-0.082526,-0.101903,0.017933,simp
32.445000,10,left,1.462427,-0.671329,-0.265741,0.020725,simp
32.445000,26,right,1.676254,-0.082510,-0.086495,0.018302,simp
32.485000,10,left,1.432502,-0.657592,-0.282364,0.024895,simp
32.485000,26,right,1.676478,-0.082522,-0.072078,0.018570,simp
32.550000,10,left,1.444002,-0.684490,-0.291940,0.023448,simp
32.550000,26,right,1.677735,-0.082583,-0.058327,0.018708,simp
32.565000,10,left,1.424058,-0.675037,-0.301137,0.023821,simp
32.570000,26,right,1.681707,-0.082779,-0.044471,0.018645,simp
32.605000,10,left,1.414564,-0.670536,-0.307960,0.024997,simp
32.605000,26,right,1.616302,-0.099495,-0.050434,0.013865,simp
32.650000,10,left,1.406529,-0.666727,-0.312370,0.026651,simp
32.650000,26,right,1.608045,-0.098986,-0.055796,0.010176,simp
32.685000,10,left,1.398993,-0.663155,-0.314522,0.028709,simp
32.685000,26,right,1.594486,-0.098152,-0.061995,0.007487,simp
32.725000,10,left,1.391844,-0.659766,-0.314596,0.031058,simp
32.725000,26,right,1.575577,-0.096988,-0.070098,0.005670,simp
32.765000,10,left,1.385019,-0.656531,-0.312779,0.033618,simp
32.765000,26,right,1.551280,-0.095492,-0.080892,0.004636,simp
32.805000,10,left,1.413725,-0.691553,-0.302635,0.029162,simp
32.805000,26,right,1.521580,-0.093664,-0.094964,0.004310,simp
32.855000,10,left,1.400561,-0.685114,-0.293094,0.026338,simp
32.855000,26,right,1.486426,-0.091500,-0.112762,0.004631,simp
32.890000,10,left,1.390188,-0.680040,-0.283634,0.024709,simp
32.895000,26,right,1.445742,-0.088995,-0.134647,0.005544,simp
32.925000,10,left,1.360711,-0.665620,-0.277904,0.025894,simp
32.925000,26,right,1.401517,-0.086273,-0.160472,0.006976,simp
32.965000,10,left,1.353547,-0.662116,-0.271315,0.027496,simp
32.965000,26,right,1.366420,-0.084113,-0.187489,0.008707,simp
33.005000,10,left,1.346705,-0.658769,-0.263958,0.029424,simp
33.005000,26,right,1.334732,-0.082162,-0.214630,0.010630,simp
33.045000,10,left,1.376040,-0.694215,-0.249187,0.024348,simp
33.045000,26,right,1.307304,-0.080474,-0.240852,0.012659,simp
33.085000,10,left,1.362201,-0.687233,-0.236100,0.021104,simp
33.085000,26,right,1.284866,-0.079092,-0.265144,0.014706,simp
33.125000,10,left,1.351542,-0.681855,-0.223997,0.019197,simp
33.125000,26,right,1.268479,-0.078084,-0.286462,0.016682,simp
33.165000,10,left,1.342268,-0.677177,-0.212588,0.018354,simp
33.165000,26,right,1.258893,-0.077494,-0.303783,0.018508,simp
33.205000,10,left,1.332662,-0.672330,-0.201940,0.018490,simp
33.205000,26,right,1.255757,-0.077300,-0.316322,0.020119,simp
33.245000,10,left,1.314036,-0.662934,-0.193729,0.020351,simp
33.245000,26,right,1.253462,-0.077159,-0.324487,0.021534,simp
33.285000,10,left,1.308865,-0.680642,-0.185198,0.018633,simp
33.285000,26,right,1.251294,-0.077026,-0.328787,0.022769,simp
33.325000,10,left,1.303625,-0.698413,-0.176462,0.013766,simp
33.325000,26,right,1.249251,-0.076900,-0.329674,0.023842,simp
33.365000,10,left,1.226288,-0.656980,-0.190735,0.017854,simp
33.365000,26,right,1.247655,-0.076802,-0.337084,0.025333,simp
33.410000,10,left,1.213866,-0.689265,-0.194341,0.014802,simp
33.410000,26,right,1.246814,-0.076750,-0.331411,0.025997,simp
33.445000,10,left,1.134265,-0.662640,-0.210894,0.017232,simp
33.445000,26,right,1.246585,-0.076736,-0.323900,0.026611,simp
33.485000,10,left,1.075477,-0.664294,-0.234434,0.018888,simp
33.485000,26,right,1.246901,-0.076755,-0.314333,0.026893,simp
33.525000,10,left,1.068069,-0.678002,-0.254662,0.017721,simp
33.525000,26,right,1.196253,-0.073638,-0.312952,0.027605,simp
33.565000,10,left,0.977212,-0.637317,-0.282915,0.023853,simp
33.565000,26,right,1.197293,-0.073702,-0.304491,0.027663,simp
33.605000,10,left,0.936174,-0.643909,-0.322402,0.028901,simp
33.605000,26,right,1.198712,-0.073789,-0.303515,0.028548,simp
33.645000,10,left,0.888424,-0.627296,-0.360122,0.036170,simp
33.645000,26,right,1.200466,-0.073897,-0.296446,0.029007,simp
33.685000,10,left,0.857127,-0.621131,-0.395996,0.043195,simp
