epoch,train_loss,val_loss,best_val_loss_so_far
62,0.28627597861713316,0.2832726811438632,0.2813129109543795
63,0.2842636823977094,0.2810321069483817,0.2810321069483817
64,0.2847039490151722,0.28476391406989965,0.2810321069483817
65,0.28305040713958246,0.2856144612061911,0.2810321069483817
66,0.282823660700982,0.28825412798860217,0.2810321069483817
67,0.28224384524279733,0.28095243801492886,0.28095243801492886
68,0.28194427077210227,0.2858823216910469,0.28095243801492886
69,0.2803210704966635,0.28628260470593775,0.28095243801492886
70,0.2803615220450972,0.29068592929557047,0.28095243801492886
71,0.2786835071476803,0.2773622971694063,0.2773622971694063
72,0.2797095436018191,0.2799537563540416,0.2773622971694063
73,0.2776040085667874,0.3082018049340175,0.2773622971694063
74,0.276466265307757,0.2753570533498039,0.2753570533498039
75,0.27658562475215803,0.27003152695531285,0.27003152695531285
76,0.2759532351092374,0.27426851397203333,0.27003152695531285
77,0.27404800067307106,0.2691264749197654,0.2691264749197654
78,0.27510567616224707,0.27326301782907053,0.2691264749197654
79,0.2746648640378044,0.28774941075780536,0.2691264749197654
80,0.2728522121593778,0.27555418962498285,0.2691264749197654
81,0.27149606223958056,0.26708421181866576,0.26708421181866576
82,0.27199166847021167,0.27131227451746026,0.26708421181866576
83,0.27149994991138987,0.26818004367071824,0.26708421181866576
84,0.2705769723724627,0.26671735126545976,0.26671735126545976
85,0.2708964721488186,0.2656333466273779,0.2656333466273779
86,0.26925267165345107,0.27550954092814267,0.2656333466273779
87,0.2682514826928932,0.2692050532380629,0.2656333466273779
88,0.2679341575433557,0.2700050283202579,0.2656333466273779
89,0.27104221934655126,0.2629057579783088,0.2629057579783088
90,0.2667137410352381,0.2636466604662674,0.2629057579783088
91,0.26591375634225256,0.2669075082508878,0.2629057579783088
92,0.2656477772035369,0.2682953081900181,0.2629057579783088
93,0.2660970681069281,0.2712755327804961,0.2629057579783088
94,0.26441771356595306,0.26275696416057687,0.26275696416057687
95,0.26410537514652,0.25925000322014924,0.25925000322014924
96,0.26353657208396103,0.2585224342225484,0.2585224342225484
97,0.263008403256197,0.2699854280279335,0.2585224342225484
98,0.2629220296883658,0.26330605034804877,0.2585224342225484
99,0.26132961258172405,0.2757729558721601,0.2585224342225484
100,0.2611350534950591,0.2608870925100822,0.2585224342225484
101,0.26096239983931324,0.26649903366602334,0.2585224342225484
102,0.26136196107818127,0.2666329572279027,0.2585224342225484
103,0.26050269077943783,0.25954293409705825,0.2585224342225484
104,0.2609406134458073,0.27094499671092914,0.2585224342225484
105,0.25863601565256855,0.2606983264315062,0.2585224342225484
106,0.25908670131714767,0.2558915317682914,0.2558915317682914
107,0.25954959093118124,0.26053937201976113,0.2558915317682914
108,0.2580034962403778,0.25845127265546575,0.2558915317682914
109,0.2568688904544308,0.2607473539157287,0.2558915317682914
110,0.2562379075467524,0.2695954725895514,0.2558915317682914
111,0.25617506176139543,0.2526713882744645,0.2526713882744645
112,0.2558857887301025,0.2617500855498973,0.2526713882744645
113,0.255477368185796,0.2546978687357636,0.2526713882744645
114,0.25516203871632903,0.26343182068547055,0.2526713882744645
115,0.25329614386134364,0.2540899917649823,0.2526713882744645
116,0.2549566768008235,0.2532806014798207,0.2526713882744645
117,0.2530633494132926,0.26437645996582576,0.2526713882744645
118,0.25251676992482963,0.25234769671822393,0.25234769671822393
119,0.2526411968057116,0.25301829715098084,0.25234769671822393
120,0.25362592935562134,0.25156918846528625,0.25156918846528625
121,0.252291558594897,0.26304500833070477,0.25156918846528625
122,0.2506677059704755,0.26018227380830483,0.25156918846528625
123,0.25168563959138956,0.25368346594398916,0.25156918846528625
124,0.2512879106797192,0.25182656415181454,0.25156918846528625
125,0.25072245807372284,0.2502885911426398,0.2502885911426398
126,0.2483914846782916,0.2577330794539199,0.2502885911426398
127,0.25048178251557984,0.2603372697557151,0.2502885911426398
128,0.2479572630364009,0.25569855240719946,0.2502885911426398
129,0.24896866705285547,0.25138958647597437,0.2502885911426398
130,0.24914529213368664,0.2506737624758116,0.2502885911426398
131,0.24739254485556647,0.2492455716281297,0.2492455716281297
132,0.24666964494757035,0.25656312666625286,0.2492455716281297
133,0.24651360035473882,0.25853449784677124,0.2492455716281297
134,0.24680675086505094,0.25491259985879144,0.2492455716281297
135,0.24689306144539772,0.25072974693966643,0.2492455716281297
136,0.24543327462919023,0.24778710127750922,0.24778710127750922
137,0.24738386313228164,0.26131914241770127,0.24778710127750922
138,0.24630384677119374,0.25016619018461117,0.24778710127750922
139,0.24477995415170972,0.2661843162196475,0.24778710127750922
140,0.24352885509799801,0.2471190589225159,0.2471190589225159
141,0.24341827161722107,0.24385828502975695,0.24385828502975695
142,0.2442226373140981,0.26163928866303165,0.24385828502975695
143,0.24352737559133875,0.2506271755041856,0.24385828502975695
144,0.24276809545402467,0.24351247250201316,0.24351247250201316
145,0.2428400212184652,0.25201939312772376,0.24351247250201316
146,0.24398423484189657,0.24666150249332688,0.24351247250201316
147,0.24256271658265394,0.24406369636095435,0.24351247250201316
148,0.24213410826443543,0.24744963342084564,0.24351247250201316
149,0.24030151418958748,0.24518173429386575,0.24351247250201316
150,0.23989565109027428,0.24663786506852625,0.24351247250201316
151,0.24025166896944986,0.24611052229750754,0.24351247250201316
152,0.24054516552420438,0.24452518536475118,0.24351247250201316
153,0.23972223882948507,0.2519856964825918,0.24351247250201316
154,0.2386966692540913,0.24235066376085387,0.24235066376085387
155,0.2367033741974989,0.2571982725330904,0.24235066376085387
156,0.23758793710537285,0.23809735566460888,0.23809735566460888
157,0.23903794214259658,0.2407087531856485,0.23809735566460888
158,0.23719727768790927,0.23876996065734485,0.23809735566460888
159,0.23639834012311475,0.24438581245238555,0.23809735566460888
160,0.23661163545381936,0.2395465691371004,0.23809735566460888
161,0.23629154672482264,0.24059596082310103,0.23809735566460888
162,0.23602054719687843,0.24988397137995538,0.23809735566460888
163,0.23530710043762582,0.2400922709399595,0.23809735566460888
164,0.23335002388769993,0.24203362991232114,0.23809735566460888
165,0.2358466828309002,0.2364999825998558,0.2364999825998558
166,0.23400389668471494,0.24504249217248827,0.2364999825998558
167,0.23226750641800814,0.23735414312205502,0.2364999825998558
168,0.23341390416572994,0.2396978866204869,0.2364999825998558
169,0.2309367402591142,0.24346869448251898,0.2364999825998558
170,0.23306119400579503,0.23968574984321714,0.2364999825998558
171,0.23157464437074737,0.23313969429894532,0.23313969429894532
172,0.23681422581584335,0.2668126893318232,0.23313969429894532
173,0.2347650593970256,0.23596998861881607,0.23313969429894532
174,0.2313574674906784,0.24359122994642018,0.23313969429894532
175,0.23067198173175196,0.23531702406413063,0.23313969429894532
176,0.22937997356604045,0.24982086302681342,0.23313969429894532
177,0.23000047294691867,0.23788117721427085,0.23313969429894532
178,0.23132813716166006,0.2373516874273396,0.23313969429894532
179,0.22935407898333138,0.23475377795458172,0.23313969429894532
180,0.22929378004132014,0.2360267637183047,0.23313969429894532
181,0.22802257005806278,0.23298608447170124,0.23298608447170124
182,0.22999338684841203,0.2413826386688808,0.23298608447170124
183,0.22846201191890994,0.23747177433493083,0.23298608447170124
184,0.22847422744658225,0.23563358669465814,0.23298608447170124
185,0.2269981722420681,0.25419991461341607,0.23298608447170124
186,0.2273862005056138,0.23312395243962716,0.23298608447170124
187,0.22826167210879253,0.24497988872105184,0.23298608447170124
188,0.22750402123194313,0.24564010310689163,0.23298608447170124
189,0.22569492403827984,0.23136590593936723,0.23136590593936723
190,0.22714630297454494,0.2434572516290169,0.23136590593936723
191,0.22547456023681417,0.24954475354215952,0.23136590593936723
192,0.22753360686248852,0.24375615810049311,0.23136590593936723
193,0.22609709989968316,0.2524511251369668,0.23136590593936723
194,0.2263244204444512,0.23153501986291822,0.23136590593936723
195,0.22367908914203372,0.23318540805420063,0.23136590593936723
196,0.2243710147911583,0.23631245367145737,0.23136590593936723
197,0.22442926283130193,0.23015238372765107,0.23015238372765107
198,0.2236264100345812,0.23794139381602156,0.23015238372765107
199,0.22631497210564208,0.2343913218183391,0.23015238372765107
200,0.22520043814476035,0.2261277406616917,0.2261277406616917
201,0.22192492857132703,0.238525067690198,0.2261277406616917
202,0.22609048409921978,0.23535042060487096,0.2261277406616917
203,0.22300759772973558,0.23406701053196158,0.2261277406616917
204,0.22333908405796876,0.22773628640274762,0.2261277406616917
205,0.2235684571582635,0.22934775904611834,0.2261277406616917
206,0.22116500662157312,0.23144277517147904,0.2261277406616917
207,0.22223101102391227,0.2697952521871255,0.2261277406616917
208,0.2228505725821637,0.2410448975757014,0.2261277406616917
209,0.22181546941467284,0.2333544416446759,0.2261277406616917
210,0.22109057370681356,0.22987289462425856,0.2261277406616917
211,0.22174470354755704,0.23781364130157998,0.2261277406616917
212,0.2217800000650572,0.23618628018062207,0.2261277406616917
213,0.21955099650839333,0.2303519801824619,0.2261277406616917
214,0.22075046871830142,0.22532903639256288,0.22532903639256288
215,0.21956656178689343,0.2294025789613331,0.22532903639256288
216,0.2191666552796309,0.23233189201762888,0.22532903639256288
217,0.21970058328900793,0.227341496963158,0.22532903639256288
218,0.22059197835064318,0.23233160537839267,0.22532903639256288
219,0.22022541855096983,0.23326166756659247,0.22532903639256288
220,0.21925670007222267,0.2285099389895214,0.22532903639256288
221,0.21927973559553995,0.23284305029616342,0.22532903639256288
222,0.22090406455711567,0.22828285454371788,0.22532903639256288
223,0.2180960027514659,0.2350211367739479,0.22532903639256288
224,0.21852708479525618,0.2522291682827073,0.22532903639256288
225,0.21782803972183679,0.22791948788617244,0.22532903639256288
226,0.2190141774575971,0.23025232881265978,0.22532903639256288
227,0.21748310522323136,0.22903545002073217,0.22532903639256288
228,0.21857088078978762,0.22659024212238843,0.22532903639256288
229,0.21815698219633153,0.2272233815770076,0.22532903639256288
230,0.21723332149567448,0.22664506144447033,0.22532903639256288
231,0.21781927289109845,0.2259029210258962,0.22532903639256288
232,0.21835993338416648,0.24133254884216707,0.22532903639256288
233,0.21730695624517754,0.22928054669257983,0.22532903639256288
234,0.2156313902606334,0.23286184658135115,0.22532903639256288
235,0.21904919129574646,0.22584810118352236,0.22532903639256288
236,0.2160669044519546,0.22543306393788182,0.22532903639256288
237,0.21691035991550867,0.22771680167766922,0.22532903639256288
238,0.2158594561655469,0.22713993910138167,0.22532903639256288
239,0.21708892286605078,0.25177846126799475,0.22532903639256288
240,0.21611088439066983,0.22445144336774694,0.22445144336774694
241,0.21548066256201295,0.23023647053281687,0.22445144336774694
242,0.2166668691004085,0.22795079636007715,0.22445144336774694
243,0.21522942005452556,0.22883250966002155,0.22445144336774694
244,0.21545290819615678,0.23035508404647173,0.22445144336774694
245,0.21595442024759795,0.2258955105494021,0.22445144336774694
246,0.21492106921395318,0.22451748781155942,0.22445144336774694
247,0.2168417390421611,0.2312952259232878,0.22445144336774694
248,0.2149819948823458,0.22369999062873464,0.22369999062873464
249,0.21356043579725484,0.2273772398228419,0.22369999062873464
250,0.2138647340818828,0.2279796816679186,0.22369999062873464
251,0.21429823200182246,0.23315718211233616,0.22369999062873464
252,0.21561229863353476,0.2277305134098623,0.22369999062873464
253,0.21361228746577854,0.23614603058336167,0.22369999062873464
254,0.21507650797119593,0.2287402060403171,0.22369999062873464
255,0.2150858302569106,0.23597212541619492,0.22369999062873464
256,0.21234099217454522,0.22475124475176775,0.22369999062873464
257,0.21443045576295416,0.2294619573935783,0.22369999062873464
258,0.2141831409093676,0.22499427334639613,0.22369999062873464
259,0.21331213152948186,0.22741362639812118,0.22369999062873464
260,0.21402343024025428,0.23172068962171757,0.22369999062873464
261,0.21346813740325282,0.22783585503572526,0.22369999062873464
262,0.21297508207589586,0.2247613232749301,0.22369999062873464
263,0.21172061149774418,0.2730621067838296,0.22369999062873464
264,0.21441845902349516,0.23238618897700775,0.22369999062873464
265,0.21210347994125545,0.22630071130128546,0.22369999062873464
266,0.21149046942253122,0.22283556306079114,0.22283556306079114
267,0.21395708616641967,0.22865759438767447,0.22283556306079114
268,0.21080676497737247,0.22395009927285117,0.22283556306079114
269,0.2108456785473237,0.22791414765131207,0.22283556306079114
270,0.2118666192522544,0.2295459740425788,0.22283556306079114
271,0.2114021591152065,0.22660348667404173,0.22283556306079114
272,0.21063694028442284,0.22751504423190427,0.22283556306079114
273,0.21051326901897688,0.2185961846366275,0.2185961846366275
274,0.21299008173527562,0.22608655163570823,0.2185961846366275
275,0.21076833865091293,0.21977797605347035,0.2185961846366275
276,0.21083689087266816,0.22918768228140957,0.2185961846366275
277,0.20964268783002582,0.22284777071222914,0.2185961846366275
278,0.20925033615680058,0.2219916963793712,0.2185961846366275
279,0.20903956433592122,0.23101789023539873,0.2185961846366275
280,0.20930703496055894,0.22421067353733426,0.2185961846366275
281,0.21300612029621793,0.22115446530365745,0.2185961846366275
282,0.21066589505313701,0.22022082258078307,0.2185961846366275
283,0.21031827354860322,0.23229380827084933,0.2185961846366275
284,0.20989630428884715,0.22530724092610388,0.2185961846366275
285,0.21168570742610032,0.22187384467717655,0.2185961846366275
286,0.20922121841802918,0.22179842697633378,0.2185961846366275
287,0.2100016032506727,0.2329714950902502,0.2185961846366275
288,0.2091282706724643,0.21980988369557444,0.2185961846366275
289,0.20968076720578568,0.22273407849436366,0.2185961846366275
290,0.2077061088273301,0.22233923024097302,0.2185961846366275
291,0.20793704382557004,0.22255165675165933,0.2185961846366275
292,0.20691059202695383,0.22482629878935534,0.2185961846366275
293,0.20805334845380072,0.21940683802412875,0.2185961846366275
294,0.20835930941322392,0.2212770061369715,0.2185961846366275
295,0.208716663066135,0.2270599572019204,0.2185961846366275
296,0.20815441989734096,0.22543997659904663,0.2185961846366275
297,0.20832867030808244,0.21904876136205384,0.2185961846366275
298,0.2060701780305047,0.22258813152682846,0.2185961846366275
299,0.20805194244252265,0.22004718197166254,0.2185961846366275
300,0.20678185569744184,0.22181062722922038,0.2185961846366275
301,0.20726936483447764,0.2190849936499609,0.2185961846366275
302,0.20789658825366658,0.2239038547885984,0.2185961846366275
303,0.2063793319947067,0.22113244838013663,0.2185961846366275
304,0.20664920949021323,0.23828636208684417,0.2185961846366275
305,0.20679497028961752,0.22810754763722088,0.2185961846366275
306,0.20793142532216882,0.2272227928874879,0.2185961846366275
307,0.20747226074061914,0.22502716409052884,0.2185961846366275
308,0.20525186996397876,0.22690285802636734,0.2185961846366275
309,0.2047131414838039,0.21921847392310642,0.2185961846366275
310,0.20766110850543001,0.21807496879229,0.21807496879229
311,0.20734865231421892,0.22108246047861416,0.21807496879229
312,0.20389698525224687,0.21872316240515122,0.21807496879229
313,0.2060269871293686,0.2305187446341002,0.21807496879229
314,0.20602546459371832,0.2228435257127165,0.21807496879229
315,0.20537923915492035,0.2270765994576602,0.21807496879229
316,0.20573412116560974,0.22427849848260425,0.21807496879229
317,0.20567837368979483,0.22633065128251495,0.21807496879229
318,0.2051838010377669,0.2378769533802344,0.21807496879229
319,0.20701790385127944,0.2222649161625841,0.21807496879229
320,0.20434271444738097,0.22481328565315162,0.21807496879229
321,0.20689431384690196,0.2310976419472994,0.21807496879229
322,0.20419629967658515,0.2227624196288639,0.21807496879229
323,0.2053690894615271,0.21585078896465582,0.21585078896465582
324,0.2059513362647353,0.21973399417318779,0.21585078896465582
325,0.2024238395476333,0.2230781976591442,0.21585078896465582
326,0.20475487984203866,0.21863353329414095,0.21585078896465582
327,0.20282686367886169,0.21799563019219056,0.21585078896465582
328,0.2057996270269916,0.22272205375155757,0.21585078896465582
329,0.20386455919006327,0.21766126393106397,0.21585078896465582
330,0.20395522465950874,0.2250904766062285,0.21585078896465582
331,0.20694900517101597,0.21909938650673993,0.21585078896465582
332,0.2041008008714949,0.21815059679513538,0.21585078896465582
333,0.20292427473366573,0.2180842478348556,0.21585078896465582
334,0.2062234490568177,0.21922052237491368,0.21585078896465582
335,0.20290556898205817,0.2263465906550598,0.21585078896465582
336,0.20247124697998745,0.22090565085452696,0.21585078896465582
337,0.20374247903633852,0.22470848791967224,0.21585078896465582
338,0.20276791050285362,0.22070831356975953,0.21585078896465582
339,0.2030064936249417,0.22024601001771135,0.21585078896465582
340,0.2030427582621866,0.23454982305580344,0.21585078896465582
341,0.2054738845026439,0.22357283928041352,0.21585078896465582
342,0.2023155277413282,0.21418127873340131,0.21418127873340131
343,0.20380221101026025,0.2141224519979188,0.2141224519979188
344,0.20160732059181258,0.2161849011256042,0.2141224519979188
345,0.20147342681207678,0.22101376958024901,0.2141224519979188
346,0.2033285422785138,0.21783278985521315,0.2141224519979188
347,0.20108518208585724,0.21490482466722,0.2141224519979188
348,0.2017036228226182,0.22158977220761045,0.2141224519979188
349,0.20458842715009531,0.21662734937984185,0.2141224519979188
350,0.20152042210570836,0.2199428476622151,0.2141224519979188
351,0.20295494858648175,0.21830673178647483,0.2141224519979188
352,0.20100406527112974,0.21973195840609805,0.2141224519979188
353,0.20076691523866194,0.22649011358244125,0.2141224519979188
354,0.20497576296798253,0.2222413408814529,0.2141224519979188
355,0.20631894162227457,0.2262841627293126,0.2141224519979188
356,0.20142798481996724,0.2153489842448987,0.2141224519979188
357,0.2009875501699066,0.2220244146155079,0.2141224519979188
358,0.20136311484910274,0.21703578113427374,0.2141224519979188
359,0.20172876264927314,0.24295847727683004,0.2141224519979188
360,0.20023500710746617,0.22520849310569258,0.2141224519979188
361,0.200250119595876,0.2154120176655953,0.2141224519979188
362,0.20034852695815092,0.21758550946605937,0.2141224519979188
363,0.20078473694932414,0.2263198359323114,0.2141224519979188
364,0.20256273664354402,0.22432093608437637,0.2141224519979188
365,0.19923179725309387,0.22175638673192297,0.2141224519979188
366,0.19927793806591304,0.2148875560320123,0.2141224519979188
367,0.20086051047119133,0.21451526696080936,0.2141224519979188
368,0.198634453292328,0.2257089503317572,0.2141224519979188
369,0.20253565259816889,0.2206243158073565,0.2141224519979188
370,0.20024919912234673,0.22653718789071678,0.2141224519979188
371,0.20209218434825388,0.22032977873719603,0.2141224519979188
372,0.1985623137996106,0.21331723910553496,0.21331723910553496
373,0.1992646663032058,0.21927891071240663,0.21331723910553496
374,0.19931337795435486,0.22898668218299997,0.21331723910553496
375,0.19866278943368415,0.22013773241564216,0.21331723910553496
376,0.19932449715292067,0.22136489322731615,0.21331723910553496
377,0.19901261739081247,0.21942427446389332,0.21331723910553496
378,0.20012749242734676,0.21780691533115323,0.21331723910553496
379,0.1991652057762331,0.2202739275513248,0.21331723910553496
380,0.1994685068914041,0.2161733201970268,0.21331723910553496
381,0.19873066158748431,0.2128802750509378,0.2128802750509378
382,0.19785499307126775,0.2215134535900541,0.2128802750509378
383,0.19842845605662218,0.22005714908991447,0.2128802750509378
384,0.20082931953870678,0.21949301320830536,0.2128802750509378
385,0.19740406587350123,0.22134381461909364,0.2128802750509378
386,0.19609031873914337,0.21766374877253392,0.2128802750509378
387,0.19872615753052245,0.22040176936867517,0.2128802750509378
388,0.1974387555684255,0.2254563389377221,0.2128802750509378
389,0.1957039874188969,0.21981257510335087,0.2128802750509378
390,0.20023887300045495,0.22056567085147236,0.2128802750509378
391,0.19603425689882767,0.21674772599639172,0.2128802750509378
392,0.19649517718977297,0.22086714944859456,0.2128802750509378
393,0.19760608303040653,0.21454002111942075,0.2128802750509378
394,0.1962653058485025,0.21836723838854769,0.2128802750509378
395,0.19741641206107577,0.2209901113125532,0.2128802750509378
396,0.19687779667555808,0.2186909370831937,0.2128802750509378
397,0.19711466018749843,0.21982369870571783,0.2128802750509378
398,0.19771430308857985,0.2388217249604244,0.2128802750509378
399,0.1981172612843835,0.21284980008472276,0.21284980008472276
400,0.19672406679660612,0.216654915976541,0.21284980008472276
401,0.19500335795776863,0.21341283691204127,0.21284980008472276
402,0.19776256369184006,0.21957157156820403,0.21284980008472276
403,0.19476492347749785,0.21188541356078738,0.21188541356078738
404,0.2010058725330222,0.22117006012847304,0.21188541356078738
405,0.1960002212950876,0.2129871703621895,0.21188541356078738
406,0.1954707679648326,0.21344358947481856,0.21188541356078738
407,0.19433823801845324,0.21962306732780107,0.21188541356078738
408,0.19685384096256797,0.2162477850560203,0.21188541356078738
409,0.198441504656081,0.21860665475231641,0.21188541356078738
410,0.19481670171053667,0.21487325376846603,0.21188541356078738
411,0.1970530514537309,0.21428404330125067,0.21188541356078738
412,0.1966688704684413,0.21954142903732188,0.21188541356078738
413,0.19587368928794469,0.21076426402192208,0.21076426402192208
414,0.19529159611617714,0.21402239450903912,0.21076426402192208
415,0.19700020710276542,0.21219401525635292,0.21076426402192208
416,0.19518501717273024,0.21514483416380162,0.21076426402192208
417,0.20045925675780987,0.21242295983949852,0.21076426402192208
418,0.19737682647792162,0.21403289352174246,0.21076426402192208
419,0.195232187126617,0.2199994617729713,0.21076426402192208
420,0.1941287285957208,0.22062148067413428,0.21076426402192208
421,0.19562500070979735,0.21390026324954112,0.21076426402192208
422,0.19528159453074276,0.21957209828054772,0.21076426402192208
423,0.1958605571982328,0.21682975896993162,0.21076426402192208
424,0.19288265084530748,0.21645350036258137,0.21076426402192208
425,0.200404919444348,0.21640192399935682,0.21076426402192208
426,0.19436167859449874,0.21468471361105668,0.21076426402192208
427,0.19733661661111404,0.21583317179628259,0.21076426402192208
428,0.19408935138142555,0.23935102436212854,0.21076426402192208
429,0.19434076268453776,0.21509558479587793,0.21076426402192208
430,0.19514172663537824,0.21486563910860257,0.21076426402192208
431,0.19316189429875397,0.2162172556880799,0.21076426402192208
432,0.19628609189544263,0.21927753834875935,0.21076426402192208
433,0.19450639469541897,0.2134598608352452,0.21076426402192208
434,0.1931551291012589,0.21814039777235944,0.21076426402192208
435,0.19466351666408,0.21749449638889157,0.21076426402192208
436,0.19366833333242445,0.21287589525418907,0.21076426402192208
437,0.19419420572510135,0.21334025898542483,0.21076426402192208
438,0.19296439325619894,0.21510099806932098,0.21076426402192208
439,0.19341338948535153,0.22044184865357155,0.21076426402192208
440,0.19325665701981484,0.22427205383444632,0.21076426402192208
441,0.19372907958531538,0.21910214784175325,0.21076426402192208
442,0.19244159721632348,0.22103825493523196,0.21076426402192208
443,0.19386206804268513,0.2170775666957794,0.21076426402192208
444,0.19319304056421355,0.2157576949382461,0.21076426402192208
445,0.1950736084587713,0.2151893383443522,0.21076426402192208
446,0.19186977052534432,0.2145147697906421,0.21076426402192208
447,0.19285313945494095,0.21462662373383284,0.21076426402192208
448,0.19407467166471631,0.21301141623719777,0.21076426402192208
449,0.19184798811884954,0.2144991701375173,0.21076426402192208
450,0.19300687185735063,0.21568349522002583,0.21076426402192208
451,0.1936231065321452,0.21652531349126186,0.21076426402192208
452,0.19199044769906531,0.21016928446401098,0.21016928446401098
453,0.1923922519663421,0.21063999969033556,0.21016928446401098
454,0.19215653911988162,0.22940284654747842,0.21016928446401098
455,0.19224324570340487,0.21055106623046224,0.21016928446401098
456,0.19296844623402173,0.2195287112084181,0.21016928446401098
457,0.19206796827661288,0.2140125721047877,0.21016928446401098
458,0.1913424972490346,0.21159007460628143,0.21016928446401098
459,0.19063067893513597,0.21443147864713016,0.21016928446401098
460,0.18980535449982938,0.21116432381075853,0.21016928446401098
461,0.19134888738622952,0.21752785978703526,0.21016928446401098
462,0.19428242096655937,0.20773919171253064,0.20773919171253064
463,0.19138700717637605,0.2097932182502147,0.20773919171253064
464,0.19090700695373844,0.21290565675447107,0.20773919171253064
465,0.19126114776316994,0.21471971146471008,0.20773919171253064
466,0.19222239443979577,0.21009309070611465,0.20773919171253064
467,0.19052645927884287,0.21311569479216078,0.20773919171253064
468,0.1926581266536991,0.2182002415224993,0.20773919171253064
469,0.19331564734195422,0.211794563667984,0.20773919171253064
470,0.19082882440213098,0.2151780504546019,0.20773919171253064
471,0.19110326450454818,0.21265870434695117,0.20773919171253064
472,0.19190621941667135,0.2173116280379908,0.20773919171253064
473,0.19171468848190037,0.23043483998314296,0.20773919171253064
474,0.19511253995855385,0.21163399962906065,0.20773919171253064
475,0.19298678052822263,0.21754845290044167,0.20773919171253064
476,0.18961772686459727,0.21657710760706964,0.20773919171253064
477,0.194408801985512,0.21091244960796898,0.20773919171253064
478,0.19017250110889722,0.2125421704609967,0.20773919171253064
479,0.19032476890841302,0.21638346558134983,0.20773919171253064
480,0.1913680365762899,0.21949852206978385,0.20773919171253064
481,0.19260058353587656,0.21456042673001743,0.20773919171253064
482,0.1923365601758697,0.2067881372429472,0.2067881372429472
483,0.19023246614198008,0.21185832529968723,0.2067881372429472
